K 18F 18.2F 18.4F 18.6F 18.8F 19F 19.2F 19.4F 19.6F 19.8F 20F 20.2F 20.4F 20.6F 20.8F 21F 21.2F 21.4F 21.6F 21.8F 22F 22.2F 22.4F 22.6F 22.8F 23F 23.2F 23.4F 23.6F 23.8F 24F 24.2F 24.4F 24.6F 24.8F 25F 25.2F 25.4F 25.6F 25.8F 26F 26.2F 26.4F 26.6F 26.8F 27F 27.2F 
32.7054 0.000555996 0.0006048 0.000661307 0.000727309 0.000805145 0.000897915 0.00100979 0.00114649 0.00131601 0.00152983 0.00180483 0.00216669 0.00265594 0.00333957 0.00433457 0.00586016 0.0083662 0.0128963 0.0223385 0.0472221 0.150771 1.14311 0.283412 0.0708703 0.0312107 0.0176502 0.0114634 0.00812985 0.0061285 0.00483224 0.00394421 0.00330907 0.00283907 0.00248157 0.00220343 0.00198291 0.00180528 0.00166026 0.00154049 0.00144059 0.00135655 0.00128534 0.00122462 0.00117257 0.00112775 0.00108902 0.00105545 
32.7856 0.000555185 0.00060383 0.000660148 0.000725926 0.000803493 0.000895937 0.00100741 0.00114361 0.00131252 0.00152555 0.00179952 0.00216003 0.00264744 0.0033285 0.00431976 0.00583966 0.0083364 0.0128501 0.0222593 0.0470652 0.150432 1.15264 0.28315 0.0706486 0.0311015 0.0175869 0.0114224 0.0081012 0.00610738 0.00481605 0.00393143 0.00329875 0.00283059 0.0024745 0.00219747 0.00197784 0.00180093 0.00165651 0.00153724 0.00143777 0.0013541 0.00128321 0.00122277 0.00117096 0.00112636 0.00108783 0.00105443 
32.8657 0.000554413 0.000602903 0.000659037 0.000724594 0.000801897 0.000894019 0.0010051 0.00114082 0.00130911 0.00152136 0.00179433 0.0021535 0.00263911 0.00331763 0.00430522 0.00581949 0.00830708 0.0128045 0.0221813 0.0469106 0.150097 1.16222 0.282888 0.0704298 0.0309939 0.0175246 0.0113821 0.00807301 0.00608661 0.00480015 0.00391889 0.00328864 0.00282228 0.00246759 0.00219165 0.00197289 0.00179671 0.00165288 0.00153411 0.00143505 0.00135175 0.00128117 0.001221 0.00116944 0.00112506 0.00108671 0.00105349 
32.9459 0.000553683 0.000602019 0.000657973 0.000723314 0.000800356 0.000892163 0.00100286 0.0011381 0.00130579 0.00151727 0.00178925 0.00214711 0.00263094 0.00330697 0.00429092 0.00579966 0.00827824 0.0127597 0.0221045 0.046758 0.149766 1.17187 0.282627 0.070214 0.0308878 0.0174633 0.0113424 0.0080453 0.00606621 0.00478453 0.00390659 0.00327873 0.00281416 0.00246083 0.00218597 0.00196808 0.0017926 0.00164936 0.00153107 0.00143244 0.00134949 0.00127922 0.00121933 0.00116801 0.00112383 0.00108568 0.00105263 
33.0261 0.000552993 0.000601181 0.000656956 0.000722085 0.000798872 0.000890369 0.00100068 0.00113545 0.00130255 0.00151329 0.00178429 0.00214086 0.00262293 0.00329651 0.00427689 0.00578017 0.00824987 0.0127156 0.0220288 0.0466077 0.149438 1.18157 0.282367 0.0700011 0.0307834 0.017403 0.0113033 0.00801806 0.00604617 0.00476921 0.00389454 0.00326903 0.00280622 0.00245424 0.00218044 0.0019634 0.00178862 0.00164595 0.00152815 0.00142993 0.00134733 0.00127737 0.00121774 0.00116666 0.0011227 0.00108473 0.00105185 
33.1062 0.000552346 0.000600387 0.000655988 0.000720909 0.000797445 0.000888637 0.000998579 0.00113288 0.0012994 0.0015094 0.00177944 0.00213474 0.00261509 0.00328625 0.00426312 0.00576103 0.00822199 0.0126722 0.0219543 0.0464596 0.149115 1.19133 0.282108 0.0697912 0.0306805 0.0173436 0.0112649 0.00799128 0.00602649 0.00475418 0.00388272 0.00325953 0.00279845 0.00244781 0.00217505 0.00195886 0.00178475 0.00164265 0.00152533 0.00142752 0.00134527 0.00127561 0.00121625 0.0011654 0.00112165 0.00108387 0.00105116 
33.1864 0.000551741 0.000599638 0.000655069 0.000719785 0.000796075 0.000886968 0.000996544 0.00113039 0.00129634 0.00150561 0.00177471 0.00212876 0.00260741 0.00327619 0.0042496 0.00574223 0.00819458 0.0126295 0.021881 0.0463137 0.148795 1.20114 0.281852 0.0695844 0.0305793 0.0172852 0.0112272 0.00796499 0.00600718 0.00473944 0.00387115 0.00325024 0.00279087 0.00244153 0.00216981 0.00195444 0.00178102 0.00163948 0.00152263 0.00142521 0.00134331 0.00127395 0.00121485 0.00116423 0.00112069 0.00108309 0.00105055 
33.2665 0.000551178 0.000598935 0.000654199 0.000718715 0.000794763 0.000885363 0.000994579 0.00112798 0.00129337 0.00150192 0.0017701 0.00212292 0.0025999 0.00326634 0.00423635 0.00572377 0.00816766 0.0125875 0.0218089 0.04617 0.148479 1.21102 0.281597 0.0693806 0.0304797 0.0172277 0.0111901 0.00793916 0.00598823 0.004725 0.00385982 0.00324116 0.00278347 0.00243543 0.00216472 0.00195016 0.0017774 0.00163642 0.00152003 0.00142301 0.00134145 0.00127238 0.00121355 0.00116315 0.00111981 0.0010824 0.00105002 
33.3467 0.000550659 0.000598279 0.000653378 0.000717699 0.000793511 0.000883823 0.000992685 0.00112565 0.00129049 0.00149834 0.0017656 0.00211721 0.00259255 0.0032567 0.00422336 0.00570566 0.00814122 0.0125463 0.0217379 0.0460286 0.148167 1.22095 0.281344 0.0691799 0.0303817 0.0171713 0.0111537 0.00791382 0.00596965 0.00471085 0.00384873 0.00323229 0.00277625 0.00242948 0.00215977 0.00194602 0.00177392 0.00163347 0.00151755 0.00142092 0.00133969 0.00127092 0.00121233 0.00116217 0.00111903 0.0010818 0.00104958 
33.4269 0.000550184 0.000597669 0.000652609 0.000716737 0.000792317 0.000882347 0.000990863 0.0011234 0.0012877 0.00149486 0.00176122 0.00211165 0.00258537 0.00324726 0.00421063 0.0056879 0.00811526 0.0125058 0.0216682 0.0458895 0.147859 1.23094 0.281094 0.0689824 0.0302853 0.0171158 0.0111179 0.00788895 0.00595144 0.004697 0.0038379 0.00322363 0.00276922 0.0024237 0.00215498 0.00194201 0.00177056 0.00163065 0.00151518 0.00141893 0.00133803 0.00126955 0.00121122 0.00116128 0.00111834 0.00108129 0.00104923 
33.507 0.000549754 0.000597107 0.000651891 0.000715831 0.000791184 0.000880937 0.000989113 0.00112123 0.00128499 0.00149148 0.00175696 0.00210622 0.00257836 0.00323803 0.00419816 0.00567049 0.00808979 0.012466 0.0215997 0.0457527 0.147556 1.24099 0.280847 0.068788 0.0301906 0.0170613 0.0110828 0.00786457 0.0059336 0.00468344 0.00382731 0.00321519 0.00276238 0.00241809 0.00215033 0.00193815 0.00176733 0.00162795 0.00151292 0.00141705 0.00133648 0.00126828 0.0012102 0.00116048 0.00111774 0.00108087 0.00104897 
33.5872 0.000549368 0.000596594 0.000651224 0.00071498 0.000790111 0.000879594 0.000987437 0.00111914 0.00128238 0.0014882 0.00175282 0.00210094 0.00257152 0.003229 0.00418596 0.00565343 0.00806482 0.0124269 0.0215324 0.0456182 0.147258 1.2511 0.280603 0.0685969 0.0300976 0.0170078 0.0110484 0.00784067 0.00591613 0.00467019 0.00381697 0.00320696 0.00275572 0.00241264 0.00214584 0.00193442 0.00176423 0.00162537 0.00151078 0.00141528 0.00133504 0.00126712 0.00120928 0.00115978 0.00111723 0.00108054 0.0010488 
33.6673 0.000549029 0.000596129 0.00065061 0.000714187 0.0007891 0.000878317 0.000985834 0.00111713 0.00127986 0.00148503 0.00174881 0.0020958 0.00256485 0.00322019 0.00417403 0.00563673 0.00804033 0.0123886 0.0214664 0.045486 0.146964 1.26127 0.280363 0.0684089 0.0300062 0.0169553 0.0110146 0.00781726 0.00589903 0.00465724 0.00380689 0.00319894 0.00274925 0.00240736 0.0021415 0.00193083 0.00176126 0.00162291 0.00150875 0.00141363 0.0013337 0.00126606 0.00120846 0.00115918 0.00111682 0.0010803 0.00104872 
33.7475 0.000548736 0.000595714 0.000650049 0.00071345 0.000788151 0.000877109 0.000984307 0.0011152 0.00127744 0.00148197 0.00174491 0.0020908 0.00255836 0.00321159 0.00416236 0.00562038 0.00801634 0.0123511 0.0214015 0.0453561 0.146674 1.27149 0.280126 0.0682242 0.0299165 0.0169038 0.0109815 0.00779433 0.00588232 0.00464459 0.00379706 0.00319115 0.00274298 0.00240225 0.00213731 0.00192739 0.00175842 0.00162058 0.00150685 0.00141208 0.00133247 0.0012651 0.00120775 0.00115868 0.00111651 0.00108016 0.00104874 
33.8277 0.00054849 0.00059535 0.000649542 0.000712772 0.000787265 0.00087597 0.000982855 0.00111336 0.00127511 0.00147901 0.00174114 0.00208594 0.00255203 0.0032032 0.00415097 0.00560438 0.00799285 0.0123142 0.0213379 0.0452287 0.14639 1.28178 0.279893 0.0680429 0.0298285 0.0168533 0.010949 0.00777189 0.00586598 0.00463225 0.00378748 0.00318357 0.00273689 0.00239732 0.00213328 0.00192409 0.00175572 0.00161837 0.00150506 0.00141066 0.00133135 0.00126425 0.00120713 0.00115827 0.0011163 0.00108012 0.00104885 
33.9078 0.000548292 0.000595037 0.00064909 0.000712153 0.000786443 0.0008749 0.00098148 0.00111161 0.00127287 0.00147616 0.00173749 0.00208124 0.00254588 0.00319503 0.00413984 0.00558875 0.00796986 0.0122782 0.0212755 0.0451036 0.146111 1.29213 0.279665 0.0678649 0.0297421 0.0168038 0.0109173 0.00774995 0.00585002 0.00462021 0.00377816 0.00317621 0.002731 0.00239256 0.00212941 0.00192094 0.00175315 0.0016163 0.00150339 0.00140934 0.00133034 0.00126351 0.00120663 0.00115797 0.00111618 0.00108017 0.00104906 
33.988 0.000548143 0.000594775 0.000648694 0.000711594 0.000785686 0.000873901 0.000980182 0.00110994 0.00127073 0.00147342 0.00173397 0.00207668 0.00253991 0.00318707 0.00412899 0.00557347 0.00794737 0.0122428 0.0212144 0.0449809 0.145836 1.30254 0.279442 0.0676902 0.0296575 0.0167553 0.0108862 0.00772851 0.00583445 0.00460849 0.0037691 0.00316907 0.00272531 0.00238797 0.0021257 0.00191793 0.00175072 0.00161435 0.00150185 0.00140815 0.00132944 0.00126287 0.00120622 0.00115778 0.00111617 0.00108032 0.00104936 
34.0681 0.000548043 0.000594566 0.000648354 0.000711096 0.000784995 0.000872973 0.000978963 0.00110835 0.00126869 0.00147079 0.00173057 0.00207227 0.00253411 0.00317933 0.00411842 0.00555856 0.00792538 0.0122083 0.0211546 0.0448607 0.145567 1.31301 0.279224 0.067519 0.0295746 0.0167079 0.0108558 0.00770757 0.00581926 0.00459708 0.0037603 0.00316216 0.00271981 0.00238357 0.00212215 0.00191507 0.00174843 0.00161253 0.00150043 0.00140707 0.00132866 0.00126235 0.00120593 0.00115769 0.00111626 0.00108058 0.00104977 
34.1483 0.000547994 0.000594411 0.000648072 0.000710659 0.00078437 0.000872119 0.000977823 0.00110686 0.00126675 0.00146827 0.00172731 0.002068 0.00252849 0.00317181 0.00410812 0.00554402 0.00790391 0.0121745 0.021096 0.0447429 0.145304 1.32354 0.279011 0.0673512 0.0294934 0.0166615 0.0108262 0.00768713 0.00580446 0.00458598 0.00375177 0.00315548 0.00271451 0.00237934 0.00211877 0.00191237 0.00174628 0.00161085 0.00149914 0.00140612 0.001328 0.00126194 0.00120575 0.0011577 0.00111646 0.00108094 0.00105028 
34.2285 0.000547996 0.000594311 0.000647848 0.000710285 0.000783814 0.000871337 0.000976765 0.00110545 0.0012649 0.00146587 0.00172417 0.00206389 0.00252306 0.00316451 0.00409811 0.00552985 0.00788295 0.0121414 0.0210387 0.0446277 0.145046 1.33413 0.278803 0.0671869 0.029414 0.0166161 0.0107972 0.00766719 0.00579006 0.0045752 0.0037435 0.00314903 0.00270942 0.00237529 0.00211555 0.00190982 0.00174428 0.0016093 0.00149798 0.00140528 0.00132745 0.00126165 0.00120567 0.00115783 0.00111677 0.00108141 0.00105089 
34.3086 0.00054805 0.000594266 0.000647683 0.000709975 0.000783326 0.000870631 0.000975788 0.00110414 0.00126316 0.00146357 0.00172116 0.00205994 0.0025178 0.00315744 0.00408838 0.00551604 0.00786251 0.0121092 0.0209826 0.0445149 0.144793 1.34478 0.278602 0.0670262 0.0293363 0.0165718 0.0107689 0.00764777 0.00577605 0.00456474 0.0037355 0.0031428 0.00270453 0.00237143 0.0021125 0.00190742 0.00174242 0.00160789 0.00149695 0.00140458 0.00132703 0.00126147 0.00120572 0.00115807 0.00111718 0.00108198 0.00105161 
34.3888 0.000548157 0.000594278 0.000647579 0.000709729 0.000782908 0.000870001 0.000974894 0.00110292 0.00126152 0.0014614 0.00171829 0.00205613 0.00251273 0.00315059 0.00407893 0.00550261 0.00784258 0.0120777 0.0209279 0.0444046 0.144546 1.3555 0.278407 0.0668691 0.0292604 0.0165285 0.0107413 0.00762886 0.00576244 0.0045546 0.00372777 0.00313682 0.00269985 0.00236775 0.00210961 0.00190518 0.0017407 0.00160661 0.00149605 0.001404 0.00132673 0.00126141 0.00120588 0.00115842 0.00111771 0.00108267 0.00105244 
34.4689 0.000548319 0.000594347 0.000647536 0.000709549 0.000782561 0.000869447 0.000974085 0.00110179 0.00125999 0.00145934 0.00171555 0.00205249 0.00250785 0.00314396 0.00406976 0.00548956 0.00782318 0.012047 0.0208745 0.0442969 0.144305 1.36628 0.278219 0.0667155 0.0291864 0.0164863 0.0107144 0.00761048 0.00574923 0.00454479 0.00372031 0.00313106 0.00269537 0.00236426 0.0021069 0.0019031 0.00173914 0.00160548 0.00149528 0.00140355 0.00132655 0.00126148 0.00120615 0.00115889 0.00111835 0.00108346 0.00105338 
34.5491 0.000548536 0.000594475 0.000647556 0.000709437 0.000782286 0.000868973 0.000973361 0.00110075 0.00125855 0.0014574 0.00171295 0.002049 0.00250315 0.00313757 0.00406089 0.00547689 0.00780431 0.0120171 0.0208224 0.0441918 0.144071 1.37713 0.278038 0.0665656 0.0291141 0.0164451 0.0106883 0.00759261 0.00573642 0.00453531 0.00371313 0.00312555 0.00269111 0.00236096 0.00210437 0.00190118 0.00173773 0.00160449 0.00149466 0.00140323 0.0013265 0.00126166 0.00120655 0.00115947 0.0011191 0.00108437 0.00105443 
34.6293 0.000548809 0.000594663 0.000647639 0.000709393 0.000782085 0.000868578 0.000972725 0.00109981 0.00125723 0.00145558 0.00171048 0.00204567 0.00249865 0.00313141 0.00405231 0.00546461 0.00778598 0.011988 0.0207716 0.0440893 0.143842 1.38804 0.277864 0.0664195 0.0290436 0.0164051 0.0106628 0.00757527 0.00572403 0.00452616 0.00370623 0.00312028 0.00268706 0.00235786 0.00210201 0.00189942 0.00173647 0.00160365 0.00149417 0.00140304 0.00132658 0.00126198 0.00120707 0.00116018 0.00111998 0.0010854 0.0010556 
34.7094 0.000549139 0.000594912 0.000647788 0.000709418 0.000781959 0.000868264 0.000972177 0.00109897 0.00125601 0.00145389 0.00170816 0.00204251 0.00249434 0.00312548 0.00404403 0.00545271 0.00776818 0.0119597 0.0207221 0.0439894 0.14362 1.39901 0.277697 0.0662771 0.028975 0.0163661 0.0106381 0.00755847 0.00571205 0.00451735 0.00369961 0.00311525 0.00268323 0.00235495 0.00209983 0.00189783 0.00173537 0.00160296 0.00149382 0.001403 0.0013268 0.00126242 0.00120772 0.00116101 0.00112097 0.00108655 0.00105689 
34.7896 0.000549528 0.000595222 0.000648002 0.000709515 0.000781909 0.000868032 0.000971719 0.00109823 0.00125491 0.00145231 0.00170597 0.0020395 0.00249022 0.00311979 0.00403604 0.0054412 0.00775092 0.0119322 0.0206741 0.0438922 0.143404 1.41005 0.277539 0.0661385 0.0289082 0.0163282 0.0106142 0.0075422 0.00570049 0.00450887 0.00369328 0.00311048 0.00267961 0.00235224 0.00209783 0.00189641 0.00173443 0.00160242 0.00149362 0.00140309 0.00132714 0.00126299 0.00120849 0.00116196 0.00112209 0.00108782 0.00105829 
34.8697 0.000549978 0.000595597 0.000648285 0.000709683 0.000781937 0.000867885 0.000971353 0.00109758 0.00125392 0.00145087 0.00170393 0.00203667 0.0024863 0.00311435 0.00402836 0.0054301 0.00773421 0.0119055 0.0206273 0.0437976 0.143194 1.42116 0.277389 0.0660038 0.0288433 0.0162914 0.0105909 0.00752648 0.00568935 0.00450074 0.00368724 0.00310595 0.00267623 0.00234973 0.00209602 0.00189517 0.00173365 0.00160203 0.00149356 0.00140332 0.00132763 0.0012637 0.0012094 0.00116305 0.00112334 0.00108921 0.00105982 
34.9499 0.000550488 0.000596037 0.000648636 0.000709926 0.000782044 0.000867824 0.000971081 0.00109704 0.00125304 0.00144955 0.00170203 0.002034 0.00248258 0.00310914 0.00402098 0.00541939 0.00771806 0.0118797 0.020582 0.0437059 0.142992 1.43233 0.277248 0.0658729 0.0287803 0.0162558 0.0105685 0.00751131 0.00567864 0.00449296 0.00368149 0.00310168 0.00267306 0.00234742 0.0020944 0.0018941 0.00173303 0.0016018 0.00149366 0.0014037 0.00132825 0.00126454 0.00121043 0.00116426 0.00112471 0.00109073 0.00106148 
35.0301 0.000551061 0.000596542 0.000649058 0.000710244 0.000782232 0.00086785 0.000970903 0.00109661 0.00125227 0.00144836 0.00170029 0.00203151 0.00247906 0.00310418 0.00401392 0.00540908 0.00770247 0.0118546 0.020538 0.0436168 0.142796 1.44358 0.277116 0.0657461 0.0287192 0.0162212 0.0105467 0.00749669 0.00566836 0.00448553 0.00367604 0.00309766 0.00267013 0.00234533 0.00209297 0.0018932 0.00173259 0.00160172 0.00149391 0.00140422 0.00132902 0.00126553 0.00121161 0.00116561 0.00112622 0.00109238 0.00106327 
35.1102 0.000551698 0.000597116 0.000649553 0.000710638 0.000782503 0.000867965 0.000970822 0.00109628 0.00125163 0.0014473 0.00169869 0.00202919 0.00247575 0.00309947 0.00400716 0.00539918 0.00768744 0.0118305 0.0204955 0.0435306 0.142607 1.45489 0.276994 0.0656232 0.02866 0.0161878 0.0105258 0.00748263 0.00565851 0.00447846 0.00367089 0.00309391 0.00266743 0.00234344 0.00209173 0.00189249 0.00173231 0.00160182 0.00149431 0.0014049 0.00132993 0.00126665 0.00121292 0.0011671 0.00112786 0.00109417 0.00106519 
35.1904 0.000552401 0.000597759 0.00065012 0.000711112 0.000782858 0.000868171 0.000970841 0.00109606 0.0012511 0.00144638 0.00169725 0.00202704 0.00247265 0.00309502 0.00400072 0.0053897 0.00767298 0.0118072 0.0204544 0.0434472 0.142426 1.46627 0.276881 0.0655044 0.0286028 0.0161556 0.0105056 0.00746914 0.00564911 0.00447174 0.00366605 0.00309043 0.00266497 0.00234177 0.00209069 0.00189197 0.00173221 0.00160207 0.00149487 0.00140573 0.001331 0.00126792 0.00121438 0.00116872 0.00112964 0.00109609 0.00106724 
35.2705 0.000553171 0.000598473 0.000650764 0.000711666 0.000783299 0.00086847 0.00097096 0.00109595 0.0012507 0.00144559 0.00169596 0.00202508 0.00246976 0.00309081 0.0039946 0.00538064 0.0076591 0.0117847 0.0204147 0.0433666 0.142252 1.47772 0.276779 0.0653898 0.0285475 0.0161245 0.0104862 0.00745623 0.00564016 0.0044654 0.00366152 0.00308721 0.00266275 0.00234032 0.00208985 0.00189163 0.00173229 0.0016025 0.0014956 0.00140672 0.00133222 0.00126934 0.00121599 0.00117049 0.00113157 0.00109816 0.00106944 
35.3507 0.00055401 0.000599261 0.000651485 0.000712302 0.000783828 0.000868864 0.000971182 0.00109595 0.00125042 0.00144495 0.00169482 0.0020233 0.00246708 0.00308687 0.00398881 0.005372 0.00764581 0.0117631 0.0203765 0.0432889 0.142085 1.48924 0.276687 0.0652793 0.0284943 0.0160947 0.0104676 0.00744389 0.00563166 0.00445942 0.0036573 0.00308427 0.00266077 0.00233909 0.00208922 0.00189148 0.00173254 0.0016031 0.0014965 0.00140787 0.00133359 0.00127092 0.00121774 0.00117241 0.00113364 0.00110037 0.00107178 
35.4309 0.00055492 0.000600122 0.000652284 0.000713023 0.000784448 0.000869356 0.00097151 0.00109607 0.00125026 0.00144444 0.00169385 0.0020217 0.00246462 0.0030832 0.00398335 0.00536379 0.00763311 0.0117424 0.0203397 0.0432142 0.141926 1.50084 0.276606 0.065173 0.0284431 0.016066 0.0104498 0.00743215 0.00562362 0.00445383 0.0036534 0.00308161 0.00265904 0.00233809 0.0020888 0.00189154 0.00173299 0.00160388 0.00149756 0.00140918 0.00133512 0.00127265 0.00121965 0.00117448 0.00113586 0.00110273 0.00107427 
35.511 0.000555902 0.00060106 0.000653165 0.000713829 0.00078516 0.000869946 0.000971945 0.00109631 0.00125024 0.00144408 0.00169305 0.00202029 0.00246239 0.00307979 0.00397822 0.00535602 0.00762101 0.0117226 0.0203045 0.0431425 0.141775 1.5125 0.276537 0.0650711 0.0283939 0.0160385 0.0104329 0.007421 0.00561605 0.00444861 0.00364983 0.00307924 0.00265757 0.00233732 0.00208859 0.00189179 0.00173362 0.00160484 0.0014988 0.00141066 0.00133682 0.00127454 0.00122172 0.00117671 0.00113823 0.00110524 0.0010769 
35.5912 0.000556959 0.000602077 0.000654129 0.000714725 0.000785966 0.000870638 0.00097249 0.00109666 0.00125035 0.00144387 0.00169241 0.00201908 0.00246038 0.00307666 0.00397343 0.00534869 0.00760952 0.0117037 0.0202707 0.0430737 0.141632 1.52425 0.27648 0.0649736 0.0283469 0.0160122 0.0104167 0.00741046 0.00560895 0.00444379 0.00364659 0.00307715 0.00265636 0.00233679 0.0020886 0.00189224 0.00173445 0.00160598 0.00150021 0.00141232 0.00133869 0.0012766 0.00122395 0.0011791 0.00114076 0.0011079 0.0010797 
35.6713 0.000558092 0.000603175 0.000655178 0.000715711 0.000786869 0.000871434 0.000973148 0.00109714 0.0012506 0.00144381 0.00169194 0.00201806 0.0024586 0.0030738 0.00396899 0.00534181 0.00759864 0.0116857 0.0202385 0.0430081 0.141497 1.53606 0.276434 0.0648805 0.0283019 0.0159872 0.0104014 0.00740053 0.00560234 0.00443936 0.00364368 0.00307536 0.00265541 0.0023365 0.00208884 0.00189291 0.00173548 0.00160732 0.00150181 0.00141415 0.00134073 0.00127882 0.00122634 0.00118165 0.00114345 0.00111073 0.00108265 
35.7515 0.000559303 0.000604355 0.000656315 0.00071679 0.000787872 0.000872337 0.000973921 0.00109774 0.00125098 0.0014439 0.00169164 0.00201724 0.00245705 0.00307122 0.0039649 0.00533538 0.0075884 0.0116687 0.0202078 0.0429455 0.141371 1.54796 0.276402 0.0647919 0.028259 0.0159634 0.0103869 0.00739123 0.00559621 0.00443533 0.00364112 0.00307387 0.00265473 0.00233645 0.0020893 0.00189379 0.00173671 0.00160884 0.0015036 0.00141617 0.00134295 0.00128122 0.00122891 0.00118437 0.00114631 0.00111372 0.00108577 
35.8317 0.000560596 0.00060562 0.000657542 0.000717964 0.000788977 0.00087335 0.000974812 0.00109848 0.0012515 0.00144415 0.00169153 0.00201662 0.00245574 0.00306893 0.00396116 0.00532941 0.00757878 0.0116526 0.0201787 0.0428861 0.141253 1.55993 0.276382 0.0647079 0.0282184 0.0159409 0.0103733 0.00738255 0.00559058 0.00443171 0.00363891 0.00307268 0.00265432 0.00233666 0.00209 0.00189489 0.00173815 0.00161057 0.00150558 0.00141837 0.00134535 0.0012838 0.00123165 0.00118726 0.00114935 0.00111689 0.00108906 
35.9118 0.000561971 0.000606973 0.000658862 0.000719237 0.000790186 0.000874474 0.000975825 0.00109934 0.00125217 0.00144456 0.00169159 0.00201621 0.00245468 0.00306693 0.00395779 0.00532392 0.00756981 0.0116374 0.0201512 0.0428299 0.141144 1.57199 0.276376 0.0646286 0.0281799 0.0159197 0.0103605 0.00737453 0.00558545 0.0044285 0.00363705 0.00307181 0.0026542 0.00233712 0.00209093 0.00189621 0.0017398 0.00161251 0.00150776 0.00142076 0.00134793 0.00128657 0.00123457 0.00119033 0.00115256 0.00112023 0.00109252 
35.992 0.000563432 0.000608416 0.000660277 0.000720611 0.000791503 0.000875714 0.000976961 0.00110034 0.00125299 0.00144513 0.00169184 0.00201602 0.00245386 0.00306523 0.00395478 0.0053189 0.0075615 0.0116232 0.0201254 0.042777 0.141044 1.58412 0.276384 0.064554 0.0281436 0.0158998 0.0103487 0.00736715 0.00558084 0.00442572 0.00363555 0.00307125 0.00265436 0.00233784 0.00209211 0.00189777 0.00174167 0.00161465 0.00151014 0.00142335 0.00135071 0.00128952 0.00123768 0.00119359 0.00115595 0.00112375 0.00109616 
36.0721 0.000564982 0.000609952 0.00066179 0.000722089 0.000792931 0.000877072 0.000978226 0.00110148 0.00125396 0.00144588 0.00169228 0.00201604 0.0024533 0.00306384 0.00395215 0.00531437 0.00755385 0.0116101 0.0201011 0.0427273 0.140953 1.59634 0.276407 0.0644842 0.0281096 0.0158813 0.0103377 0.00736044 0.00557675 0.00442337 0.00363442 0.00307102 0.00265481 0.00233883 0.00209354 0.00189956 0.00174377 0.00161701 0.00151273 0.00142615 0.00135369 0.00129266 0.00124098 0.00119703 0.00115953 0.00112746 0.00109999 
36.1523 0.000566622 0.000611583 0.000663403 0.000723673 0.000794472 0.000878552 0.000979621 0.00110276 0.00125509 0.00144679 0.00169291 0.00201628 0.002453 0.00306275 0.00394991 0.00531034 0.00754688 0.0115979 0.0200785 0.0426811 0.140871 1.60864 0.276444 0.0644194 0.0280779 0.0158641 0.0103276 0.0073544 0.0055732 0.00442146 0.00363368 0.00307112 0.00265557 0.0023401 0.00209522 0.00190159 0.00174609 0.00161959 0.00151553 0.00142915 0.00135687 0.00129601 0.00124448 0.00120067 0.00116331 0.00113136 0.00110401 
36.2325 0.000568356 0.000613314 0.000665121 0.000725368 0.00079613 0.000880158 0.000981151 0.00110419 0.00125637 0.00144789 0.00169374 0.00201675 0.00245296 0.00306198 0.00394805 0.0053068 0.00754059 0.0115867 0.0200577 0.0426382 0.140799 1.62102 0.276497 0.0643595 0.0280485 0.0158483 0.0103185 0.00734905 0.00557018 0.00442001 0.00363331 0.00307157 0.00265663 0.00234165 0.00209717 0.00190387 0.00174866 0.0016224 0.00151856 0.00143237 0.00136027 0.00129957 0.00124819 0.00120452 0.00116728 0.00113546 0.00110823 
36.3126 0.000570188 0.000615146 0.000666946 0.000727177 0.00079791 0.000881892 0.00098282 0.00110576 0.00125782 0.00144916 0.00169477 0.00201745 0.00245319 0.00306153 0.0039466 0.00530379 0.00753501 0.0115765 0.0200385 0.0425988 0.140737 1.63349 0.276565 0.0643047 0.0280216 0.0158338 0.0103104 0.00734441 0.00556772 0.00441901 0.00363334 0.00307236 0.002658 0.00234349 0.00209939 0.00190641 0.00175146 0.00162544 0.00152181 0.00143581 0.00136388 0.00130333 0.0012521 0.00120857 0.00117146 0.00113977 0.00111266 
36.3928 0.000572119 0.000617083 0.000668882 0.000729102 0.000799813 0.000883759 0.000984632 0.0011075 0.00125944 0.00145062 0.00169602 0.00201838 0.00245369 0.00306141 0.00394555 0.00530129 0.00753014 0.0115675 0.0200211 0.0425629 0.140685 1.64605 0.276651 0.0642551 0.027997 0.0158208 0.0103031 0.00734048 0.00556583 0.00441847 0.00363377 0.00307351 0.0026597 0.00234563 0.00210189 0.00190921 0.00175452 0.00162872 0.0015253 0.00143948 0.00136771 0.00130732 0.00125623 0.00121284 0.00117586 0.00114429 0.0011173 
36.4729 0.000574154 0.000619129 0.000670933 0.000731149 0.000801845 0.000885763 0.000986591 0.00110939 0.00126123 0.00145228 0.00169747 0.00201957 0.00245448 0.00306163 0.00394491 0.00529933 0.007526 0.0115595 0.0200055 0.0425307 0.140643 1.65871 0.276753 0.0642108 0.0279748 0.0158093 0.0102969 0.00733727 0.00556451 0.00441842 0.00363462 0.00307502 0.00266173 0.00234807 0.00210467 0.00191228 0.00175784 0.00163226 0.00152902 0.00144338 0.00137178 0.00131154 0.00126059 0.00121733 0.00118048 0.00114903 0.00112216 
