K 21F 21.1F 21.2F 21.3F 21.4F 21.5F 21.6F 21.7F 21.8F 21.9F 22F 22.1F 22.2F 22.3F 22.4F 22.5F 22.6F 22.7F 22.8F 22.9F 
27.5752 0.00788401 0.0093519 0.011264 0.0138156 0.017321 0.0223099 0.0297283 0.0413894 0.0610839 0.0976163 0.173831 0.349023 0.646579 0.568527 0.288955 0.151341 0.0896683 0.0586696 0.0412671 0.0306177 
27.6553 0.00784108 0.00930111 0.0112031 0.0137415 0.0172293 0.022194 0.0295788 0.0411923 0.0608209 0.0972794 0.173542 0.349881 0.652699 0.572777 0.2892 0.150984 0.0893302 0.0584072 0.0410667 0.0304619 
27.7355 0.00779855 0.00925076 0.0111427 0.013668 0.0171382 0.0220791 0.0294303 0.0409962 0.0605588 0.0969423 0.173247 0.350722 0.658868 0.577039 0.289429 0.150624 0.0889924 0.058146 0.0408674 0.0303073 
27.8156 0.00775639 0.00920086 0.0110828 0.0135952 0.017048 0.021965 0.0292829 0.0408014 0.0602978 0.0966051 0.172948 0.351546 0.665085 0.581312 0.289645 0.150262 0.0886551 0.0578861 0.0406695 0.0301538 
27.8958 0.00771462 0.00915141 0.0110235 0.0135229 0.0169585 0.0218518 0.0291365 0.0406077 0.0600379 0.0962678 0.172643 0.352352 0.671352 0.585595 0.289846 0.149896 0.0883184 0.0576274 0.0404728 0.0300014 
27.976 0.00767323 0.00910239 0.0109647 0.0134513 0.0168697 0.0217395 0.0289912 0.0404152 0.0597791 0.0959306 0.172334 0.353141 0.677669 0.589889 0.290033 0.149527 0.0879823 0.05737 0.0402774 0.0298502 
28.0561 0.00763221 0.00905382 0.0109064 0.0133803 0.0167816 0.021628 0.0288469 0.040224 0.0595214 0.0955936 0.17202 0.353913 0.684035 0.594192 0.290206 0.149156 0.0876468 0.0571138 0.0400832 0.0297 
28.1363 0.00759158 0.00900569 0.0108487 0.0133099 0.0166943 0.0215175 0.0287036 0.0400339 0.0592649 0.0952567 0.171701 0.354668 0.690451 0.598506 0.290366 0.148783 0.0873121 0.056859 0.0398904 0.029551 
28.2164 0.00755132 0.008958 0.0107914 0.0132401 0.0166077 0.0214078 0.0285614 0.039845 0.0590095 0.09492 0.171378 0.355406 0.696917 0.602828 0.290512 0.148406 0.0869781 0.0566056 0.0396988 0.0294032 
28.2966 0.00751143 0.00891074 0.0107347 0.0131709 0.0165218 0.021299 0.0284203 0.0396574 0.0587554 0.0945837 0.17105 0.356126 0.703433 0.60716 0.290644 0.148028 0.086645 0.0563535 0.0395086 0.0292564 
28.3768 0.00747192 0.00886391 0.0106785 0.0131023 0.0164367 0.0211911 0.0282802 0.0394709 0.0585025 0.0942478 0.170719 0.35683 0.71 0.6115 0.290763 0.147648 0.0863127 0.0561028 0.0393197 0.0291108 
28.4569 0.00743277 0.00881752 0.0106227 0.0130344 0.0163523 0.0210841 0.0281412 0.0392858 0.0582509 0.0939123 0.170383 0.357516 0.716617 0.615848 0.290869 0.147265 0.0859814 0.0558535 0.0391321 0.0289663 
28.5371 0.007394 0.00877157 0.0105675 0.012967 0.0162686 0.0209779 0.0280033 0.0391018 0.0580005 0.0935773 0.170044 0.358185 0.723285 0.620204 0.290962 0.146881 0.0856511 0.0556056 0.0389458 0.028823 
28.6172 0.00735559 0.00872604 0.0105128 0.0129003 0.0161857 0.0208727 0.0278664 0.0389192 0.0577515 0.093243 0.169701 0.358838 0.730003 0.624567 0.291042 0.146495 0.0853218 0.0553592 0.0387608 0.0286808 
28.6974 0.00731756 0.00868094 0.0104586 0.0128341 0.0161035 0.0207683 0.0277307 0.0387378 0.0575038 0.0929093 0.169354 0.359474 0.736773 0.628938 0.29111 0.146107 0.0849936 0.0551143 0.0385772 0.0285398 
28.7776 0.00727988 0.00863626 0.0104049 0.0127686 0.016022 0.0206648 0.0275959 0.0385577 0.0572574 0.0925762 0.169005 0.360093 0.743594 0.633315 0.291165 0.145718 0.0846665 0.0548708 0.038395 0.0283998 
28.8577 0.00724258 0.00859201 0.0103518 0.0127036 0.0159412 0.0205622 0.0274623 0.0383788 0.0570125 0.092244 0.168652 0.360695 0.750466 0.637698 0.291208 0.145328 0.0843406 0.0546288 0.0382141 0.0282611 
28.9379 0.00720563 0.00854819 0.0102991 0.0126393 0.0158612 0.0204604 0.0273297 0.0382013 0.0567689 0.0919126 0.168296 0.361281 0.75739 0.642088 0.291238 0.144936 0.084016 0.0543884 0.0380346 0.0281234 
29.018 0.00716905 0.00850479 0.0102469 0.0125755 0.0157819 0.0203596 0.0271982 0.038025 0.0565268 0.0915821 0.167937 0.36185 0.764366 0.646483 0.291257 0.144544 0.0836926 0.0541495 0.0378564 0.0279869 
29.0982 0.00713282 0.00846181 0.0101952 0.0125124 0.0157032 0.0202596 0.0270678 0.0378501 0.0562861 0.0912525 0.167575 0.362404 0.771393 0.650883 0.291265 0.14415 0.0833706 0.0539121 0.0376796 0.0278516 
29.1784 0.00709696 0.00841925 0.010144 0.0124498 0.0156254 0.0201605 0.0269385 0.0376764 0.0560468 0.0909239 0.167211 0.362941 0.778472 0.655288 0.291261 0.143755 0.0830499 0.0536763 0.0375042 0.0277174 
29.2585 0.00706145 0.0083771 0.0100933 0.0123878 0.0155482 0.0200623 0.0268102 0.0375041 0.0558091 0.0905964 0.166845 0.363461 0.785603 0.659698 0.291246 0.14336 0.0827307 0.0534421 0.0373301 0.0275843 
29.3387 0.0070263 0.00833538 0.0100431 0.0123265 0.0154717 0.0199649 0.0266831 0.0373331 0.0555728 0.09027 0.166476 0.363966 0.792787 0.664112 0.291219 0.142964 0.0824129 0.0532095 0.0371574 0.0274524 
29.4188 0.0069915 0.00829407 0.00999336 0.0122657 0.015396 0.0198685 0.026557 0.0371635 0.0553381 0.0899448 0.166105 0.364456 0.800023 0.668529 0.291182 0.142568 0.0820966 0.0529785 0.0369862 0.0273217 
29.499 0.00695706 0.00825317 0.00994413 0.0122055 0.015321 0.0197729 0.026432 0.0369951 0.0551049 0.0896209 0.165732 0.364929 0.807311 0.67295 0.291135 0.142171 0.0817818 0.0527491 0.0368163 0.0271921 
29.5792 0.00692297 0.00821269 0.0098954 0.0121459 0.0152467 0.0196782 0.0263081 0.0368282 0.0548733 0.0892982 0.165357 0.365388 0.814652 0.677374 0.291077 0.141774 0.0814687 0.0525213 0.0366478 0.0270636 
29.6593 0.00688923 0.00817262 0.00984715 0.0120868 0.0151731 0.0195843 0.0261853 0.0366625 0.0546432 0.0889768 0.164981 0.36583 0.822046 0.6818 0.291009 0.141376 0.0811571 0.0522953 0.0364807 0.0269363 
29.7395 0.00685584 0.00813296 0.00979939 0.0120284 0.0151002 0.0194914 0.0260635 0.0364982 0.0544147 0.0886568 0.164603 0.366258 0.829493 0.686229 0.290931 0.140979 0.0808473 0.0520709 0.0363151 0.0268102 
29.8196 0.00682281 0.00809371 0.00975211 0.0119705 0.015028 0.0193993 0.0259429 0.0363353 0.0541879 0.0883382 0.164223 0.366671 0.836993 0.690659 0.290843 0.140582 0.0805391 0.0518481 0.0361508 0.0266852 
29.8998 0.00679012 0.00805486 0.00970532 0.0119132 0.0149565 0.0193081 0.0258234 0.0361738 0.0539627 0.0880212 0.163843 0.367069 0.844545 0.695091 0.290746 0.140185 0.0802327 0.0516271 0.035988 0.0265613 
29.98 0.00675778 0.00801643 0.00965901 0.0118565 0.0148858 0.0192178 0.0257049 0.0360136 0.0537391 0.0877056 0.163461 0.367453 0.852151 0.699524 0.29064 0.139788 0.0799281 0.0514078 0.0358265 0.0264386 
30.0601 0.00672578 0.0079784 0.00961318 0.0118004 0.0148157 0.0191283 0.0255876 0.0358548 0.0535172 0.0873917 0.163078 0.367822 0.85981 0.703958 0.290525 0.139392 0.0796252 0.0511902 0.0356666 0.0263171 
30.1403 0.00669413 0.00794078 0.00956783 0.0117449 0.0147464 0.0190397 0.0254713 0.0356973 0.0532969 0.0870794 0.162695 0.368178 0.867523 0.708393 0.290402 0.138996 0.0793243 0.0509744 0.035508 0.0261967 
30.2204 0.00666283 0.00790355 0.00952297 0.0116899 0.0146777 0.018952 0.0253562 0.0355413 0.0530784 0.0867687 0.16231 0.368519 0.875289 0.712828 0.29027 0.138601 0.0790252 0.0507603 0.0353508 0.0260774 
30.3006 0.00663186 0.00786674 0.00947858 0.0116355 0.0146098 0.0188652 0.0252421 0.0353866 0.0528616 0.0864598 0.161926 0.368847 0.883109 0.717262 0.290129 0.138206 0.0787281 0.0505479 0.0351951 0.0259593 
30.3808 0.00660125 0.00783032 0.00943467 0.0115817 0.0145425 0.0187792 0.0251292 0.0352334 0.0526465 0.0861527 0.16154 0.369161 0.890983 0.721697 0.289981 0.137812 0.0784329 0.0503374 0.0350409 0.0258424 
30.4609 0.00657097 0.00779431 0.00939123 0.0115284 0.014476 0.0186941 0.0250173 0.0350815 0.0524331 0.0858473 0.161155 0.369462 0.89891 0.72613 0.289825 0.13742 0.0781397 0.0501286 0.0348881 0.0257266 
30.5411 0.00654103 0.0077587 0.00934827 0.0114758 0.0144102 0.0186099 0.0249066 0.0349311 0.0522215 0.0855438 0.160769 0.36975 0.906892 0.730562 0.289662 0.137028 0.0778485 0.0499216 0.0347367 0.025612 
30.6212 0.00651144 0.00772348 0.00930579 0.0114237 0.014345 0.0185266 0.0247969 0.034782 0.0520116 0.0852423 0.160383 0.370025 0.914927 0.734993 0.289491 0.136637 0.0775595 0.0497164 0.0345868 0.0254986 
30.7014 0.00648218 0.00768867 0.00926377 0.0113721 0.0142806 0.0184441 0.0246884 0.0346344 0.0518036 0.0849426 0.159998 0.370288 0.923017 0.739422 0.289314 0.136248 0.0772725 0.049513 0.0344383 0.0253863 
30.7816 0.00645327 0.00765425 0.00922224 0.0113212 0.0142168 0.0183625 0.0245809 0.0344882 0.0515973 0.084645 0.159613 0.370539 0.93116 0.743849 0.28913 0.13586 0.0769876 0.0493115 0.0342913 0.0252751 
30.8617 0.00642469 0.00762023 0.00918117 0.0112708 0.0141538 0.0182817 0.0244746 0.0343434 0.0513929 0.0843494 0.159228 0.370777 0.939358 0.748273 0.288939 0.135473 0.0767049 0.0491118 0.0341458 0.0251651 
30.9419 0.00639645 0.00758661 0.00914058 0.011221 0.0140915 0.0182019 0.0243694 0.0342001 0.0511902 0.0840558 0.158843 0.371004 0.947611 0.752695 0.288742 0.135088 0.0764244 0.048914 0.0340017 0.0250563 
31.022 0.00636855 0.00755338 0.00910045 0.0111717 0.0140298 0.0181229 0.0242653 0.0340582 0.0509894 0.0837644 0.15846 0.37122 0.955917 0.757115 0.28854 0.134704 0.0761461 0.048718 0.0338591 0.0249486 
31.1022 0.00634099 0.00752055 0.0090608 0.011123 0.0139689 0.0180448 0.0241623 0.0339177 0.0507905 0.0834751 0.158077 0.371425 0.964279 0.761531 0.288332 0.134323 0.0758701 0.0485239 0.0337179 0.0248421 
31.1824 0.00631376 0.00748811 0.00902162 0.0110749 0.0139086 0.0179675 0.0240604 0.0337786 0.0505935 0.0831881 0.157694 0.371618 0.972695 0.765944 0.288118 0.133943 0.0755964 0.0483317 0.0335782 0.0247368 
31.2625 0.00628687 0.00745607 0.0089829 0.0110274 0.013849 0.0178912 0.0239596 0.0336411 0.0503983 0.0829032 0.157313 0.371802 0.981166 0.770353 0.2879 0.133564 0.075325 0.0481414 0.0334401 0.0246326 
31.3427 0.00626031 0.00742442 0.00894466 0.0109804 0.0137902 0.0178157 0.02386 0.0335049 0.050205 0.0826207 0.156934 0.371975 0.989691 0.774758 0.287676 0.133188 0.0750559 0.047953 0.0333034 0.0245296 
31.4228 0.00623409 0.00739317 0.00890689 0.010934 0.013732 0.017741 0.0237614 0.0333702 0.0500136 0.0823404 0.156555 0.372138 0.998272 0.77916 0.287449 0.132814 0.0747893 0.0477665 0.0331681 0.0244278 
31.503 0.00620821 0.00736231 0.00886958 0.0108881 0.0136746 0.0176673 0.023664 0.033237 0.0498242 0.0820625 0.156178 0.372291 1.00691 0.783557 0.287216 0.132442 0.074525 0.0475819 0.0330344 0.0243271 
31.5832 0.00618266 0.00733184 0.00883274 0.0108428 0.0136178 0.0175944 0.0235677 0.0331053 0.0496366 0.081787 0.155802 0.372435 1.0156 0.78795 0.28698 0.132073 0.0742632 0.0473993 0.0329022 0.0242276 
31.6633 0.00615745 0.00730177 0.00879637 0.0107981 0.0135617 0.0175224 0.0234725 0.032975 0.0494511 0.0815139 0.155428 0.372571 1.02434 0.792338 0.286741 0.131706 0.0740038 0.0472186 0.0327715 0.0241293 
31.7435 0.00613257 0.00727209 0.00876047 0.010754 0.0135063 0.0174513 0.0233785 0.0328462 0.0492674 0.0812433 0.155056 0.372697 1.03314 0.796722 0.286497 0.131341 0.073747 0.0470399 0.0326423 0.0240321 
31.8236 0.00610802 0.0072428 0.00872503 0.0107104 0.0134517 0.017381 0.0232856 0.0327189 0.0490858 0.0809752 0.154685 0.372815 1.042 0.8011 0.286251 0.130979 0.0734926 0.0468631 0.0325145 0.0239361 
31.9038 0.00608381 0.00721391 0.00869006 0.0106674 0.0133977 0.0173116 0.0231938 0.0325931 0.0489062 0.0807097 0.154317 0.372925 1.05091 0.805474 0.286002 0.130619 0.0732409 0.0466884 0.0323883 0.0238413 
31.984 0.00605993 0.00718541 0.00865556 0.0106249 0.0133444 0.0172431 0.0231031 0.0324688 0.0487285 0.0804467 0.153951 0.373028 1.05988 0.809843 0.28575 0.130262 0.0729917 0.0465156 0.0322637 0.0237477 
32.0641 0.00603639 0.0071573 0.00862153 0.010583 0.0132918 0.0171755 0.0230136 0.0323459 0.0485529 0.0801864 0.153587 0.373123 1.0689 0.814206 0.285496 0.129908 0.0727451 0.0463449 0.0321405 0.0236553 
32.1443 0.00601319 0.00712959 0.00858797 0.0105417 0.0132399 0.0171088 0.0229252 0.0322246 0.0483793 0.0799287 0.153225 0.373211 1.07798 0.818564 0.285239 0.129557 0.0725012 0.0461761 0.0320189 0.023564 
32.2244 0.00599032 0.00710227 0.00855488 0.0105009 0.0131887 0.0170429 0.0228379 0.0321048 0.0482077 0.0796737 0.152866 0.373293 1.08712 0.822917 0.284981 0.129209 0.07226 0.0460094 0.0318988 0.0234739 
32.3046 0.00596778 0.00707534 0.00852225 0.0104608 0.0131382 0.0169779 0.0227518 0.0319865 0.0480382 0.0794214 0.15251 0.373368 1.09631 0.827265 0.284722 0.128863 0.0720214 0.0458447 0.0317802 0.023385 
32.3848 0.00594559 0.00704881 0.0084901 0.0104211 0.0130884 0.0169138 0.0226668 0.0318697 0.0478708 0.0791719 0.152156 0.373438 1.10556 0.831607 0.284461 0.128521 0.0717856 0.0456821 0.0316632 0.0232973 
32.4649 0.00592372 0.00702267 0.00845842 0.0103821 0.0130394 0.0168506 0.022583 0.0317545 0.0477055 0.0789252 0.151805 0.373501 1.11486 0.835943 0.2842 0.128183 0.0715526 0.0455215 0.0315477 0.0232108 
32.5451 0.0059022 0.00699693 0.0084272 0.0103436 0.012991 0.0167883 0.0225004 0.0316408 0.0475422 0.0786814 0.151457 0.37356 1.12422 0.840275 0.283937 0.127847 0.0713223 0.045363 0.0314338 0.0231255 
32.6253 0.00588101 0.00697159 0.00839646 0.0103057 0.0129433 0.0167269 0.0224189 0.0315286 0.0473811 0.0784404 0.151112 0.373614 1.13363 0.844601 0.283675 0.127515 0.0710949 0.0452066 0.0313215 0.0230414 
32.7054 0.00586016 0.00694664 0.0083662 0.0102684 0.0128963 0.0166664 0.0223385 0.031418 0.0472221 0.0782024 0.150771 0.373663 1.14311 0.848921 0.283412 0.127186 0.0708703 0.0450523 0.0312107 0.0229585 
32.7856 0.00583966 0.00692209 0.0083364 0.0102316 0.0128501 0.0166067 0.0222593 0.0313089 0.0470652 0.0779673 0.150432 0.373709 1.15264 0.853236 0.28315 0.126861 0.0706486 0.0449001 0.0311015 0.0228769 
32.8657 0.00581949 0.00689794 0.00830708 0.0101954 0.0128045 0.016548 0.0221813 0.0312014 0.0469106 0.0777352 0.150097 0.37375 1.16222 0.857547 0.282888 0.12654 0.0704298 0.0447501 0.0309939 0.0227964 
32.9459 0.00579966 0.00687419 0.00827824 0.0101598 0.0127597 0.0164902 0.0221045 0.0310955 0.046758 0.0775062 0.149766 0.373788 1.17187 0.861852 0.282627 0.126223 0.070214 0.0446021 0.0308878 0.0227171 
33.0261 0.00578017 0.00685084 0.00824987 0.0101248 0.0127156 0.0164333 0.0220288 0.0309912 0.0466077 0.0772802 0.149438 0.373824 1.18157 0.866152 0.282367 0.125909 0.0700011 0.0444564 0.0307834 0.0226391 
33.1062 0.00576103 0.0068279 0.00822199 0.0100904 0.0126722 0.0163772 0.0219543 0.0308884 0.0464596 0.0770573 0.149115 0.373857 1.19133 0.870447 0.282108 0.125599 0.0697912 0.0443128 0.0306805 0.0225623 
33.1864 0.00574223 0.00680535 0.00819458 0.0100565 0.0126295 0.0163221 0.021881 0.0307873 0.0463137 0.0768376 0.148795 0.373888 1.20114 0.874738 0.281852 0.125293 0.0695844 0.0441713 0.0305793 0.0224867 
33.2665 0.00572377 0.00678321 0.00816766 0.0100232 0.0125875 0.0162679 0.0218089 0.0306877 0.04617 0.0766211 0.148479 0.373917 1.21102 0.879025 0.281597 0.124991 0.0693806 0.0440321 0.0304797 0.0224123 
33.3467 0.00570566 0.00676148 0.00814122 0.00999051 0.0125463 0.0162146 0.0217379 0.0305898 0.0460286 0.0764078 0.148167 0.373945 1.22095 0.883307 0.281344 0.124694 0.0691799 0.0438951 0.0303817 0.0223392 
33.4269 0.0056879 0.00674016 0.00811526 0.0099584 0.0125058 0.0161623 0.0216682 0.0304934 0.0458895 0.0761977 0.147859 0.373971 1.23094 0.887586 0.281094 0.124401 0.0689824 0.0437603 0.0302853 0.0222674 
33.507 0.00567049 0.00671924 0.00808979 0.00992688 0.012466 0.0161108 0.0215997 0.0303988 0.0457527 0.075991 0.147556 0.373998 1.24099 0.891861 0.280847 0.124112 0.068788 0.0436278 0.0301906 0.0221968 
33.5872 0.00565343 0.00669874 0.00806482 0.00989595 0.0124269 0.0160603 0.0215324 0.0303057 0.0456182 0.0757876 0.147258 0.374024 1.2511 0.896133 0.280603 0.123827 0.0685969 0.0434975 0.0300976 0.0221274 
33.6673 0.00563673 0.00667865 0.00804033 0.00986562 0.0123886 0.0160108 0.0214664 0.0302143 0.045486 0.0755877 0.146964 0.374051 1.26127 0.900402 0.280363 0.123547 0.0684089 0.0433695 0.0300062 0.0220593 
33.7475 0.00562038 0.00665898 0.00801634 0.00983589 0.0123511 0.0159621 0.0214015 0.0301246 0.0453561 0.0753911 0.146674 0.374079 1.27149 0.904668 0.280126 0.123272 0.0682242 0.0432438 0.0299165 0.0219925 
33.8277 0.00560438 0.00663972 0.00799285 0.00980677 0.0123142 0.0159145 0.0213379 0.0300366 0.0452287 0.0751981 0.14639 0.374108 1.28178 0.908932 0.279893 0.123002 0.0680429 0.0431204 0.0298285 0.021927 
33.9078 0.00558875 0.00662089 0.00796986 0.00977824 0.0122782 0.0158677 0.0212755 0.0299502 0.0451036 0.0750085 0.146111 0.374138 1.29213 0.913194 0.279665 0.122736 0.0678649 0.0429993 0.0297421 0.0218628 
33.988 0.00557347 0.00660248 0.00794737 0.00975033 0.0122428 0.0158219 0.0212144 0.0298655 0.0449809 0.0748226 0.145836 0.374171 1.30254 0.917456 0.279442 0.122475 0.0676902 0.0428806 0.0296575 0.0217998 
34.0681 0.00555856 0.00658449 0.00792538 0.00972303 0.0122083 0.0157771 0.0211546 0.0297826 0.0448607 0.0746402 0.145567 0.374206 1.31301 0.921716 0.279224 0.122219 0.067519 0.0427642 0.0295746 0.0217382 
34.1483 0.00554402 0.00656694 0.00790391 0.00969635 0.0121745 0.0157333 0.021096 0.0297014 0.0447429 0.0744616 0.145304 0.374244 1.32354 0.925976 0.279011 0.121968 0.0673512 0.0426503 0.0294934 0.0216778 
34.2285 0.00552985 0.00654981 0.00788295 0.00967028 0.0121414 0.0156904 0.0210387 0.0296219 0.0446277 0.0742866 0.145046 0.374286 1.33413 0.930236 0.278803 0.121723 0.0671869 0.0425387 0.029414 0.0216188 
34.3086 0.00551604 0.00653312 0.00786251 0.00964485 0.0121092 0.0156485 0.0209826 0.0295441 0.0445149 0.0741154 0.144793 0.374332 1.34478 0.934498 0.278602 0.121482 0.0670262 0.0424296 0.0293363 0.0215612 
34.3888 0.00550261 0.00651687 0.00784258 0.00962004 0.0120777 0.0156076 0.0209279 0.0294682 0.0444046 0.0739479 0.144546 0.374382 1.3555 0.93876 0.278407 0.121247 0.0668691 0.0423229 0.0292604 0.0215048 
34.4689 0.00548956 0.00650106 0.00782318 0.00959587 0.012047 0.0155677 0.0208745 0.029394 0.0442969 0.0737844 0.144305 0.374438 1.36628 0.943025 0.278219 0.121018 0.0667155 0.0422187 0.0291864 0.0214499 
34.5491 0.00547689 0.00648569 0.00780431 0.00957233 0.0120171 0.0155288 0.0208224 0.0293216 0.0441918 0.0736247 0.144071 0.374498 1.37713 0.947293 0.278038 0.120794 0.0665656 0.0421171 0.0291141 0.0213962 
34.6293 0.00546461 0.00647078 0.00778598 0.00954944 0.011988 0.0154909 0.0207716 0.029251 0.0440893 0.0734691 0.143842 0.374565 1.38804 0.951564 0.277864 0.120576 0.0664195 0.0420179 0.0290436 0.021344 
34.7094 0.00545271 0.00645631 0.00776818 0.00952721 0.0119597 0.015454 0.0207221 0.0291823 0.0439894 0.0733174 0.14362 0.374638 1.39901 0.95584 0.277697 0.120364 0.0662771 0.0419213 0.028975 0.0212931 
34.7896 0.0054412 0.00644231 0.00775092 0.00950563 0.0119322 0.0154182 0.0206741 0.0291154 0.0438922 0.0731698 0.143404 0.374717 1.41005 0.96012 0.277539 0.120157 0.0661385 0.0418273 0.0289082 0.0212437 
34.8697 0.0054301 0.00642877 0.00773421 0.00948471 0.0119055 0.0153834 0.0206273 0.0290504 0.0437976 0.0730264 0.143194 0.374805 1.42116 0.964407 0.277389 0.119957 0.0660038 0.0417359 0.0288433 0.0211956 
34.9499 0.00541939 0.00641569 0.00771806 0.00946446 0.0118797 0.0153496 0.020582 0.0289873 0.0437059 0.0728871 0.142992 0.3749 1.43233 0.9687 0.277248 0.119763 0.0658729 0.0416471 0.0287803 0.021149 
35.0301 0.00540908 0.00640309 0.00770247 0.00944488 0.0118546 0.0153169 0.020538 0.028926 0.0436168 0.0727521 0.142796 0.375004 1.44358 0.973001 0.277116 0.119575 0.0657461 0.041561 0.0287192 0.0211039 
35.1102 0.00539918 0.00639096 0.00768744 0.00942599 0.0118305 0.0152853 0.0204955 0.0288667 0.0435306 0.0726214 0.142607 0.375117 1.45489 0.977311 0.276994 0.119393 0.0656232 0.0414776 0.02866 0.0210601 
35.1904 0.0053897 0.00637931 0.00767298 0.00940779 0.0118072 0.0152548 0.0204544 0.0288094 0.0434472 0.0724951 0.142426 0.375239 1.46627 0.981631 0.276881 0.119218 0.0655044 0.041397 0.0286028 0.0210179 
35.2705 0.00538064 0.00636816 0.0076591 0.00939029 0.0117847 0.0152253 0.0204147 0.028754 0.0433666 0.0723732 0.142252 0.375371 1.47772 0.985961 0.276779 0.119049 0.0653898 0.0413191 0.0285475 0.0209771 
35.3507 0.005372 0.0063575 0.00764581 0.0093735 0.0117631 0.015197 0.0203765 0.0287007 0.0432889 0.0722558 0.142085 0.375515 1.48924 0.990303 0.276687 0.118887 0.0652793 0.0412439 0.0284943 0.0209379 
35.4309 0.00536379 0.00634734 0.00763311 0.00935742 0.0117424 0.0151698 0.0203397 0.0286493 0.0432142 0.072143 0.141926 0.375669 1.50084 0.994659 0.276606 0.118733 0.065173 0.0411717 0.0284431 0.0209001 
35.511 0.00535602 0.00633768 0.00762101 0.00934206 0.0117226 0.0151437 0.0203045 0.0286 0.0431425 0.0720349 0.141775 0.375836 1.5125 0.999028 0.276537 0.118585 0.0650711 0.0411023 0.0283939 0.020864 
35.5912 0.00534869 0.00632855 0.00760952 0.00932744 0.0117037 0.0151188 0.0202707 0.0285528 0.0430737 0.0719315 0.141632 0.376014 1.52425 1.00341 0.27648 0.118444 0.0649736 0.0410358 0.0283469 0.0208293 
35.6713 0.00534181 0.00631993 0.00759864 0.00931356 0.0116857 0.015095 0.0202385 0.0285077 0.0430081 0.0718329 0.141497 0.376206 1.53606 1.00781 0.276434 0.11831 0.0648805 0.0409723 0.0283019 0.0207963 
35.7515 0.00533538 0.00631184 0.0075884 0.00930044 0.0116687 0.0150724 0.0202078 0.0284647 0.0429455 0.0717392 0.141371 0.376412 1.54796 1.01223 0.276402 0.118184 0.0647919 0.0409117 0.028259 0.0207649 
35.8317 0.00532941 0.00630429 0.00757878 0.00928808 0.0116526 0.0150511 0.0201787 0.0284239 0.0428861 0.0716505 0.141253 0.376632 1.55993 1.01667 0.276382 0.118066 0.0647079 0.0408543 0.0282184 0.020735 
35.9118 0.00532392 0.00629729 0.00756981 0.0092765 0.0116374 0.0150309 0.0201512 0.0283852 0.0428299 0.0715668 0.141144 0.376867 1.57199 1.02113 0.276376 0.117955 0.0646286 0.0407999 0.0281799 0.0207069 
35.992 0.0053189 0.00629084 0.0075615 0.0092657 0.0116232 0.0150119 0.0201254 0.0283488 0.042777 0.0714883 0.141044 0.377117 1.58412 1.02562 0.276384 0.117852 0.064554 0.0407486 0.0281436 0.0206804 
36.0721 0.00531437 0.00628495 0.00755385 0.00925571 0.0116101 0.0149942 0.0201011 0.0283147 0.0427273 0.071415 0.140953 0.377384 1.59634 1.03012 0.276407 0.117757 0.0644842 0.0407005 0.0281096 0.0206556 
36.1523 0.00531034 0.00627964 0.00754688 0.00924653 0.0115979 0.0149778 0.0200785 0.0282828 0.0426811 0.071347 0.140871 0.377668 1.60864 1.03465 0.276444 0.11767 0.0644194 0.0406556 0.0280779 0.0206325 
36.2325 0.0053068 0.00627491 0.00754059 0.00923817 0.0115867 0.0149627 0.0200577 0.0282533 0.0426382 0.0712845 0.140799 0.37797 1.62102 1.03921 0.276497 0.117592 0.0643595 0.0406141 0.0280485 0.0206112 
36.3126 0.00530379 0.00627078 0.00753501 0.00923066 0.0115765 0.0149489 0.0200385 0.0282262 0.0425988 0.0712275 0.140737 0.37829 1.63349 1.0438 0.276565 0.117522 0.0643047 0.0405758 0.0280216 0.0205917 
36.3928 0.00530129 0.00626726 0.00753014 0.00922401 0.0115675 0.0149364 0.0200211 0.0282014 0.0425629 0.0711761 0.140685 0.37863 1.64605 1.04842 0.276651 0.117461 0.0642551 0.040541 0.027997 0.020574 
36.4729 0.00529933 0.00626435 0.007526 0.00921823 0.0115595 0.0149253 0.0200055 0.0281792 0.0425307 0.0711305 0.140643 0.378989 1.65871 1.05307 0.276753 0.117409 0.0642108 0.0405096 0.0279748 0.0205581 
36.5531 0.00529791 0.00626207 0.0075226 0.00921334 0.0115525 0.0149155 0.0199917 0.0281594 0.0425021 0.0710907 0.140612 0.379369 1.67145 1.05776 0.276872 0.117366 0.0641718 0.0404818 0.0279552 0.0205441 
36.6333 0.00529705 0.00626043 0.00751995 0.00920935 0.0115467 0.0149072 0.0199798 0.0281421 0.0424772 0.071057 0.140591 0.379771 1.68429 1.06248 0.27701 0.117333 0.0641384 0.0404576 0.0279381 0.020532 
36.7134 0.00529676 0.00625945 0.00751808 0.00920629 0.0115421 0.0149003 0.0199697 0.0281275 0.0424562 0.0710293 0.140582 0.380195 1.69723 1.06725 0.277166 0.117309 0.0641105 0.040437 0.0279237 0.0205219 
36.7936 0.00529705 0.00625915 0.007517 0.00920418 0.0115386 0.0148949 0.0199615 0.0281155 0.042439 0.0710078 0.140584 0.380643 1.71026 1.07205 0.277342 0.117295 0.0640883 0.0404201 0.0279118 0.0205137 
