K 18F 18.2F 18.4F 18.6F 18.8F 19F 19.2F 19.4F 19.6F 19.8F 20F 20.2F 20.4F 20.6F 20.8F 21F 21.2F 21.4F 21.6F 21.8F 22F 22.2F 22.4F 22.6F 22.8F 23F 23.2F 23.4F 23.6F 23.8F 24F 24.2F 24.4F 24.6F 24.8F 25F 25.2F 25.4F 25.6F 25.8F 26F 26.2F 26.4F 26.6F 26.8F 27F 27.2F 
31.3427 0.000622145 0.000677525 0.000741685 0.000816664 0.00090513 0.00101061 0.00113787 0.0012934 0.00148634 0.00172972 0.00204279 0.00245475 0.00301171 0.00378979 0.00492184 0.00665648 0.00950282 0.0146381 0.0253 0.053132 0.164984 0.991458 0.30023 0.0793282 0.0352953 0.0200235 0.0130189 0.009235 0.00695991 0.00548495 0.0044738 0.00375021 0.00321451 0.00280687 0.00248957 0.0022379 0.00203509 0.00186942 0.00173251 0.00161825 0.00152207 0.0014405 0.00137089 0.00131115 0.00125966 0.00121511 0.00117643 
31.4228 0.000620902 0.000676081 0.000740003 0.0008147 0.000902828 0.0010079 0.00113466 0.00128958 0.00148174 0.00172415 0.00203595 0.00244624 0.00300093 0.00377584 0.00490331 0.00663098 0.00946601 0.0145814 0.0252043 0.0529483 0.164652 1.00019 0.30012 0.0790752 0.0351643 0.0199463 0.0129684 0.00919944 0.00693353 0.0054646 0.00445763 0.00373706 0.00320361 0.00279769 0.00248176 0.00223118 0.00202925 0.00186431 0.00172802 0.00161428 0.00151854 0.00143736 0.00136808 0.00130864 0.00125741 0.00121309 0.00117462 
31.503 0.0006197 0.000674681 0.000738369 0.000812788 0.000900583 0.00100526 0.00113152 0.00128583 0.00147723 0.00171868 0.00202923 0.00243787 0.00299033 0.00376212 0.00488506 0.00660583 0.00942971 0.0145255 0.0251098 0.0527668 0.164321 1.00898 0.300007 0.0788249 0.0350349 0.0198701 0.0129186 0.00916439 0.00690754 0.00544456 0.00444172 0.00372412 0.0031929 0.00278869 0.00247409 0.00222459 0.00202354 0.00185932 0.00172364 0.00161041 0.00151511 0.00143431 0.00136536 0.00130622 0.00125525 0.00121115 0.00117289 
31.5832 0.00061854 0.000673326 0.000736784 0.00081093 0.000898397 0.00100267 0.00112845 0.00128216 0.00147282 0.00171331 0.00202263 0.00242964 0.0029799 0.00374861 0.00486709 0.00658106 0.00939392 0.0144704 0.0250165 0.0525873 0.163993 1.01783 0.29989 0.0785773 0.0349071 0.019795 0.0128695 0.00912984 0.00688193 0.00542483 0.00442606 0.00371141 0.00318238 0.00277985 0.00246658 0.00221814 0.00201795 0.00185445 0.00171937 0.00160665 0.00151178 0.00143136 0.00136274 0.00130388 0.00125317 0.0012093 0.00117124 
31.6633 0.000617421 0.000672017 0.000735248 0.000809124 0.000896268 0.00100015 0.00112545 0.00127858 0.00146849 0.00170805 0.00201615 0.00242156 0.00296964 0.00373532 0.00484939 0.00655665 0.00935865 0.014416 0.0249244 0.05241 0.163666 1.02675 0.29977 0.0783323 0.034781 0.0197208 0.0128211 0.0090958 0.00685672 0.00540541 0.00441066 0.00369891 0.00317205 0.00277119 0.00245922 0.00221183 0.00201249 0.0018497 0.00171521 0.00160299 0.00150856 0.0014285 0.00136021 0.00130164 0.00125117 0.00120753 0.00116967 
31.7435 0.000616346 0.000670752 0.000733761 0.000807372 0.000894198 0.000997698 0.00112253 0.00127507 0.00146426 0.00170289 0.0020098 0.00241363 0.00295956 0.00372225 0.00483197 0.00653261 0.00932388 0.0143623 0.0248335 0.0522348 0.163341 1.03572 0.299647 0.0780901 0.0346564 0.0196477 0.0127733 0.00906227 0.00683189 0.00538631 0.00439552 0.00368663 0.00316191 0.00276269 0.00245202 0.00220565 0.00200716 0.00184507 0.00171116 0.00159944 0.00150543 0.00142574 0.00135777 0.00129948 0.00124926 0.00120585 0.00116819 
31.8236 0.000615312 0.000669534 0.000732324 0.000805674 0.000892187 0.000995309 0.00111968 0.00127165 0.00146012 0.00169784 0.00200357 0.00240584 0.00294966 0.00370939 0.00481482 0.00650894 0.00928964 0.0143094 0.0247439 0.0520618 0.163018 1.04475 0.299522 0.0778507 0.0345336 0.0195756 0.0127263 0.00902925 0.00680746 0.00536752 0.00438064 0.00367458 0.00315196 0.00275436 0.00244496 0.00219962 0.00200196 0.00184055 0.00170722 0.00159599 0.0015024 0.00142308 0.00135542 0.00129741 0.00124745 0.00120425 0.00116679 
31.9038 0.000614322 0.000668362 0.000730937 0.000804031 0.000890236 0.000992985 0.0011169 0.0012683 0.00145607 0.00169289 0.00199746 0.00239819 0.00293993 0.00369675 0.00479796 0.00648564 0.0092559 0.0142573 0.0246555 0.051891 0.162698 1.05385 0.299394 0.0776141 0.0344124 0.0195046 0.01268 0.00899673 0.00678342 0.00534905 0.00436602 0.00366274 0.00314221 0.00274621 0.00243806 0.00219372 0.00199688 0.00183616 0.0017034 0.00159265 0.00149948 0.00142051 0.00135317 0.00129544 0.00124572 0.00120274 0.00116547 
31.984 0.000613375 0.000667237 0.0007296 0.000802442 0.000888345 0.000990727 0.00111419 0.00126504 0.00145211 0.00168805 0.00199147 0.00239069 0.00293038 0.00368433 0.00478138 0.00646272 0.00922269 0.014206 0.0245684 0.0517224 0.162381 1.063 0.299265 0.0773803 0.0342929 0.0194345 0.0126343 0.00896473 0.00675977 0.00533089 0.00435167 0.00365113 0.00313265 0.00273822 0.00243131 0.00218797 0.00199194 0.00183189 0.00169969 0.00158942 0.00149666 0.00141805 0.00135102 0.00129355 0.00124408 0.00120131 0.00116425 
32.0641 0.000612472 0.000666159 0.000728314 0.000800909 0.000886514 0.000988536 0.00111156 0.00126187 0.00144825 0.00168332 0.00198561 0.00238334 0.00292101 0.00367213 0.00476507 0.00644016 0.00918999 0.0141554 0.0244825 0.0515559 0.162066 1.07222 0.299134 0.0771494 0.034175 0.0193655 0.0125894 0.00893323 0.00673651 0.00531304 0.00433757 0.00363974 0.00312328 0.00273041 0.00242472 0.00218236 0.00198713 0.00182774 0.0016961 0.0015863 0.00149394 0.00141568 0.00134896 0.00129177 0.00124253 0.00119998 0.0011631 
32.1443 0.000611614 0.000665128 0.00072708 0.000799431 0.000884744 0.000986411 0.001109 0.00125877 0.00144448 0.00167869 0.00197988 0.00237614 0.00291181 0.00366015 0.00474905 0.00641797 0.00915781 0.0141056 0.0243979 0.0513918 0.161754 1.0815 0.299002 0.0769215 0.0340588 0.0192976 0.0125452 0.00890225 0.00671365 0.00529551 0.00432374 0.00362858 0.00311411 0.00272277 0.00241829 0.00217689 0.00198245 0.00182371 0.00169262 0.00158329 0.00149133 0.00141342 0.001347 0.00129007 0.00124107 0.00119873 0.00116205 
32.2244 0.0006108 0.000664146 0.000725898 0.00079801 0.000883036 0.000984354 0.00110652 0.00125576 0.00144081 0.00167417 0.00197427 0.00236908 0.0029028 0.0036484 0.00473331 0.00639616 0.00912615 0.0140566 0.0243145 0.0512299 0.161444 1.09084 0.298869 0.0766965 0.0339443 0.0192307 0.0125016 0.00887179 0.00669119 0.0052783 0.00431017 0.00361764 0.00310514 0.00271531 0.00241201 0.00217157 0.0019779 0.00181981 0.00168926 0.00158039 0.00148882 0.00141125 0.00134513 0.00128847 0.0012397 0.00119758 0.00116108 
32.3046 0.000610032 0.000663213 0.000724768 0.000796646 0.000881389 0.000982366 0.00110411 0.00125283 0.00143723 0.00166977 0.00196878 0.00236218 0.00289396 0.00363686 0.00471785 0.00637472 0.00909501 0.0140083 0.0242324 0.0510702 0.161138 1.10024 0.298735 0.0764746 0.0338315 0.0191648 0.0124588 0.00884184 0.00666912 0.00526141 0.00429686 0.00360693 0.00309636 0.00270802 0.00240589 0.00216639 0.00197349 0.00181603 0.00168602 0.0015776 0.00148642 0.00140919 0.00134337 0.00128697 0.00123843 0.00119651 0.00116021 
32.3848 0.00060931 0.000662328 0.000723691 0.000795339 0.000879805 0.000980446 0.00110178 0.00124999 0.00143375 0.00166547 0.00196343 0.00235542 0.00288531 0.00362555 0.00470267 0.00635366 0.0090644 0.0139608 0.0241515 0.0509129 0.160835 1.1097 0.298601 0.0762556 0.0337205 0.0191 0.0124167 0.0088124 0.00664745 0.00524484 0.00428383 0.00359644 0.00308778 0.00270091 0.00239994 0.00216136 0.00196922 0.00181238 0.00168289 0.00157492 0.00148413 0.00140724 0.0013417 0.00128556 0.00123726 0.00119554 0.00115942 
32.4649 0.000608634 0.000661494 0.000722668 0.00079409 0.000878285 0.000978595 0.00109952 0.00124723 0.00143036 0.00166128 0.0019582 0.00234881 0.00287683 0.00361446 0.00468778 0.00633298 0.00903431 0.0139142 0.0240719 0.0507579 0.160536 1.11923 0.298467 0.0760398 0.0336111 0.0190362 0.0123753 0.00878349 0.00662618 0.00522859 0.00427106 0.00358619 0.00307941 0.00269397 0.00239414 0.00215647 0.00196507 0.00180886 0.00167989 0.00157236 0.00148195 0.00140538 0.00134014 0.00128426 0.00123618 0.00119467 0.00115873 
32.5451 0.000608005 0.000660709 0.000721699 0.0007929 0.000876828 0.000976814 0.00109734 0.00124456 0.00142707 0.0016572 0.0019531 0.00234236 0.00286854 0.00360359 0.00467318 0.00631267 0.00900474 0.0138682 0.0239937 0.0506052 0.16024 1.12882 0.298333 0.0758271 0.0335035 0.0189735 0.0123347 0.00875509 0.00660531 0.00521267 0.00425855 0.00357616 0.00307123 0.00268722 0.0023885 0.00215173 0.00196107 0.00180546 0.00167701 0.00156991 0.00147988 0.00140364 0.00133868 0.00128305 0.00123519 0.00119389 0.00115813 
32.6253 0.000607424 0.000659976 0.000720785 0.000791769 0.000875436 0.000975104 0.00109524 0.00124198 0.00142388 0.00165323 0.00194813 0.00233606 0.00286043 0.00359295 0.00465886 0.00629274 0.00897571 0.0138231 0.0239167 0.0504549 0.159948 1.13848 0.2982 0.0756176 0.0333976 0.0189118 0.0122947 0.00872722 0.00658484 0.00519707 0.00424632 0.00356636 0.00306325 0.00268064 0.00238303 0.00214714 0.00195721 0.0018022 0.00167425 0.00156758 0.00147792 0.001402 0.00133733 0.00128194 0.00123431 0.0011932 0.00115763 
32.7054 0.000606891 0.000659295 0.000719926 0.000790698 0.000874109 0.000973465 0.00109322 0.00123948 0.00142079 0.00164938 0.00194329 0.00232991 0.0028525 0.00358254 0.00464483 0.0062732 0.00894721 0.0137788 0.023841 0.050307 0.159659 1.14819 0.298068 0.0754112 0.0332935 0.0188513 0.0122554 0.00869987 0.00656478 0.00518179 0.00423436 0.0035568 0.00305548 0.00267425 0.00237772 0.00214271 0.00195348 0.00179907 0.00167161 0.00156537 0.00147607 0.00140047 0.00133608 0.00128094 0.00123353 0.00119262 0.00115722 
32.7856 0.000606406 0.000658665 0.000719124 0.000789688 0.000872848 0.000971899 0.00109128 0.00123707 0.00141779 0.00164564 0.00193858 0.00232391 0.00284476 0.00357235 0.00463109 0.00625404 0.00891924 0.0137353 0.0237666 0.0501615 0.159375 1.15798 0.297937 0.0752081 0.0331911 0.0187917 0.0122169 0.00867305 0.00654513 0.00516684 0.00422268 0.00354747 0.00304791 0.00266803 0.00237257 0.00213842 0.0019499 0.00179607 0.0016691 0.00156328 0.00147434 0.00139906 0.00133493 0.00128004 0.00123285 0.00119213 0.00115691 
32.8657 0.000605972 0.000658089 0.000718378 0.000788739 0.000871653 0.000970405 0.00108942 0.00123476 0.0014149 0.00164201 0.001934 0.00231807 0.00283721 0.0035624 0.00461765 0.00623526 0.00889181 0.0136925 0.0236935 0.0500184 0.159094 1.16782 0.297808 0.0750083 0.0330905 0.0187333 0.0121791 0.00864676 0.00652588 0.00515222 0.00421126 0.00353837 0.00304055 0.00266201 0.0023676 0.00213429 0.00194646 0.0017932 0.00166672 0.00156131 0.00147273 0.00139775 0.0013339 0.00127925 0.00123227 0.00119175 0.0011567 
32.9459 0.000605587 0.000657566 0.00071769 0.000787853 0.000870526 0.000968986 0.00108764 0.00123253 0.00141211 0.0016385 0.00192955 0.00231239 0.00282984 0.00355267 0.00460449 0.00621687 0.00886491 0.0136506 0.0236217 0.0498777 0.158818 1.17773 0.297681 0.0748119 0.0329917 0.018676 0.0121421 0.00862101 0.00650705 0.00513794 0.00420013 0.00352952 0.0030334 0.00265616 0.00236279 0.00213031 0.00194316 0.00179047 0.00166446 0.00155946 0.00147123 0.00139656 0.00133298 0.00127856 0.0012318 0.00119147 0.00115659 
33.0261 0.000605254 0.000657098 0.00071706 0.000787029 0.000869468 0.00096764 0.00108594 0.00123039 0.00140942 0.00163511 0.00192524 0.00230686 0.00282266 0.00354318 0.00459163 0.00619887 0.00883856 0.0136095 0.0235512 0.0497396 0.158546 1.18771 0.297556 0.0746188 0.0328947 0.0186197 0.0121058 0.00859579 0.00648863 0.00512398 0.00418927 0.0035209 0.00302646 0.00265051 0.00235815 0.00212649 0.00194001 0.00178787 0.00166234 0.00155774 0.00146985 0.00139548 0.00133216 0.00127798 0.00123143 0.00119129 0.00115659 
33.1062 0.000604972 0.000656685 0.00071649 0.000786269 0.000868478 0.000966371 0.00108433 0.00122835 0.00140684 0.00163183 0.00192107 0.0023015 0.00281568 0.00353392 0.00457907 0.00618127 0.00881275 0.0135692 0.0234821 0.0496039 0.158279 1.19775 0.297434 0.0744291 0.0327995 0.0185645 0.0120702 0.0085711 0.00647062 0.00511036 0.00417869 0.00351252 0.00301972 0.00264505 0.00235369 0.00212283 0.001937 0.00178542 0.00166034 0.00155614 0.00146859 0.00139452 0.00133146 0.00127752 0.00123117 0.00119122 0.00115669 
33.1864 0.000604743 0.000656328 0.00071598 0.000785574 0.000867559 0.000965178 0.0010828 0.0012264 0.00140436 0.00162868 0.00191703 0.00229629 0.00280888 0.0035249 0.00456681 0.00616405 0.00878749 0.0135297 0.0234144 0.0494708 0.158016 1.20786 0.297314 0.0742429 0.0327062 0.0185105 0.0120353 0.00854696 0.00645303 0.00509708 0.0041684 0.00350439 0.00301321 0.00263977 0.00234939 0.00211933 0.00193415 0.0017831 0.00165848 0.00155467 0.00146746 0.00139367 0.00133088 0.00127716 0.00123102 0.00119125 0.00115689 
33.2665 0.000604567 0.000656028 0.000715531 0.000784945 0.000866711 0.000964062 0.00108135 0.00122454 0.00140198 0.00162564 0.00191313 0.00229124 0.00280228 0.00351612 0.00455484 0.00614723 0.00876278 0.013491 0.023348 0.0493402 0.157758 1.21803 0.297199 0.0740602 0.0326146 0.0184575 0.0120012 0.00852337 0.00643587 0.00508415 0.00415839 0.0034965 0.0030069 0.00263469 0.00234528 0.00211599 0.00193145 0.00178093 0.00165676 0.00155332 0.00146644 0.00139295 0.00133041 0.00127692 0.00123098 0.0011914 0.00115721 
33.3467 0.000604445 0.000655786 0.000715143 0.000784382 0.000865935 0.000963026 0.00107999 0.00122278 0.00139971 0.00162272 0.00190937 0.00228636 0.00279587 0.00350757 0.00454318 0.00613082 0.00873863 0.0134532 0.0232829 0.0492122 0.157505 1.22827 0.297086 0.073881 0.032525 0.0184057 0.0119679 0.00850032 0.00641913 0.00507155 0.00414867 0.00348885 0.00300082 0.0026298 0.00234134 0.00211281 0.0019289 0.0017789 0.00165517 0.00155211 0.00146556 0.00139235 0.00133006 0.0012768 0.00123106 0.00119166 0.00115763 
33.4269 0.000604379 0.000655602 0.000714819 0.000783887 0.000865233 0.000962068 0.00107872 0.00122111 0.00139755 0.00161993 0.00190575 0.00228165 0.00278966 0.00349926 0.00453183 0.0061148 0.00871503 0.0134162 0.0232192 0.0490868 0.157257 1.23858 0.296978 0.0737055 0.0324372 0.0183549 0.0119353 0.00847782 0.00640282 0.0050593 0.00413923 0.00348146 0.00299495 0.00262512 0.00233758 0.0021098 0.0019265 0.00177702 0.00165372 0.00155103 0.0014648 0.00139187 0.00132983 0.00127679 0.00123125 0.00119203 0.00115816 
33.507 0.000604369 0.000655479 0.000714559 0.000783461 0.000864604 0.000961192 0.00107754 0.00121955 0.0013955 0.00161726 0.00190227 0.0022771 0.00278365 0.0034912 0.00452078 0.00609919 0.00869199 0.01338 0.0231569 0.048964 0.157014 1.24895 0.296875 0.0735336 0.0323512 0.0183054 0.0119034 0.00845588 0.00638693 0.0050474 0.00413009 0.00347432 0.00298931 0.00262063 0.002334 0.00210696 0.00192426 0.00177528 0.00165241 0.00155009 0.00146417 0.00139152 0.00132973 0.0012769 0.00123156 0.00119252 0.00115881 
33.5872 0.000604416 0.000655416 0.000714363 0.000783104 0.000864051 0.000960397 0.00107644 0.00121808 0.00139356 0.00161471 0.00189894 0.00227271 0.00277784 0.00348339 0.00451004 0.00608398 0.00866952 0.0133447 0.023096 0.0488439 0.156777 1.2594 0.296776 0.0733654 0.0322672 0.0182569 0.0118724 0.0084345 0.00637148 0.00503585 0.00412125 0.00346743 0.00298389 0.00261634 0.00233061 0.00210428 0.00192218 0.0017737 0.00165124 0.00154928 0.00146368 0.0013913 0.00132975 0.00127714 0.00123199 0.00119312 0.00115958 
33.6673 0.000604521 0.000655415 0.000714234 0.000782819 0.000863575 0.000959686 0.00107544 0.00121672 0.00139174 0.0016123 0.00189575 0.0022685 0.00277223 0.00347582 0.00449961 0.00606919 0.00864762 0.0133102 0.0230365 0.0487265 0.156546 1.26991 0.296682 0.0732009 0.0321851 0.0182096 0.0118421 0.00841369 0.00635647 0.00502465 0.0041127 0.0034608 0.00297869 0.00261225 0.0023274 0.00210178 0.00192026 0.00177226 0.00165022 0.00154861 0.00146332 0.00139121 0.00132989 0.0012775 0.00123254 0.00119385 0.00116047 
33.7475 0.000604685 0.000655477 0.000714172 0.000782606 0.000863176 0.00095906 0.00107453 0.00121545 0.00139002 0.00161001 0.00189271 0.00226446 0.00276683 0.0034685 0.0044895 0.00605481 0.0086263 0.0132766 0.0229785 0.0486118 0.15632 1.28049 0.296594 0.0730402 0.0321049 0.0181635 0.0118126 0.00839344 0.0063419 0.00501381 0.00410445 0.00345443 0.00297373 0.00260838 0.00232438 0.00209946 0.00191851 0.00177099 0.00164935 0.00154809 0.00146309 0.00139125 0.00133017 0.00127798 0.00123322 0.00119469 0.00116147 
33.8277 0.00060491 0.000655604 0.000714179 0.000782466 0.000862857 0.000958519 0.00107372 0.00121429 0.00138843 0.00160785 0.00188982 0.00226059 0.00276163 0.00346143 0.00447971 0.00604085 0.00860555 0.0132438 0.0229218 0.0484999 0.1561 1.29114 0.296512 0.0728834 0.0320267 0.0181185 0.0117839 0.00837377 0.00632778 0.00500334 0.00409651 0.00344832 0.002969 0.00260471 0.00232155 0.00209731 0.00191692 0.00176987 0.00164863 0.00154771 0.00146301 0.00139143 0.00133058 0.0012786 0.00123402 0.00119567 0.0011626 
33.9078 0.000605197 0.000655796 0.000714255 0.000782401 0.000862618 0.000958066 0.001073 0.00121324 0.00138695 0.00160582 0.00188708 0.0022569 0.00275664 0.00345462 0.00447024 0.00602731 0.00858539 0.0132119 0.0228666 0.0483907 0.155886 1.30186 0.296436 0.0727305 0.0319505 0.0180747 0.0117559 0.00835468 0.0063141 0.00499323 0.00408887 0.00344248 0.0029645 0.00260125 0.00231892 0.00209534 0.0019155 0.00176891 0.00164806 0.00154747 0.00146306 0.00139174 0.00133112 0.00127934 0.00123495 0.00119677 0.00116386 
33.988 0.000605546 0.000656054 0.000714402 0.000782412 0.000862462 0.000957702 0.00107237 0.00121229 0.00138559 0.00160393 0.00188449 0.00225339 0.00275186 0.00344806 0.00446109 0.0060142 0.00856582 0.0131809 0.0228129 0.0482844 0.155678 1.31265 0.296366 0.0725815 0.0318762 0.0180321 0.0117288 0.00833617 0.00630088 0.00498348 0.00408155 0.0034369 0.00296024 0.00259801 0.00231648 0.00209356 0.00191425 0.00176811 0.00164764 0.00154739 0.00146327 0.00139219 0.0013318 0.00128023 0.00123602 0.001198 0.00116524 
34.0681 0.00060596 0.000656381 0.000714622 0.000782501 0.000862389 0.000957428 0.00107185 0.00121145 0.00138435 0.00160217 0.00188206 0.00225006 0.0027473 0.00344177 0.00445227 0.00600151 0.00854684 0.0131508 0.0227606 0.0481809 0.155477 1.32351 0.296304 0.0724366 0.0318039 0.0179906 0.0117025 0.00831825 0.00628812 0.00497411 0.00407453 0.0034316 0.00295622 0.00259499 0.00231425 0.00209196 0.00191318 0.00176748 0.00164739 0.00154745 0.00146361 0.00139279 0.00133262 0.00128125 0.00123722 0.00119937 0.00116676 
34.1483 0.000606439 0.000656777 0.000714917 0.000782669 0.000862401 0.000957246 0.00107142 0.00121072 0.00138323 0.00160055 0.00187979 0.00224691 0.00274295 0.00343574 0.00444378 0.00598926 0.00852847 0.0131216 0.0227098 0.0480802 0.155282 1.33445 0.296249 0.0722957 0.0317337 0.0179504 0.011677 0.00830093 0.00627582 0.00496512 0.00406784 0.00342657 0.00295245 0.00259218 0.00231221 0.00209055 0.00191229 0.00176701 0.00164729 0.00154767 0.00146411 0.00139354 0.00133358 0.0012824 0.00123855 0.00120087 0.00116841 
34.2285 0.000606985 0.000657244 0.000715286 0.000782918 0.0008625 0.000957158 0.0010711 0.0012101 0.00138224 0.00159908 0.00187767 0.00224394 0.00273883 0.00342998 0.00443563 0.00597745 0.0085107 0.0130933 0.0226605 0.0479825 0.155094 1.34546 0.296202 0.072159 0.0316655 0.0179115 0.0116523 0.00828421 0.00626399 0.00495651 0.00406147 0.00342183 0.00294893 0.00258961 0.00231039 0.00208933 0.00191157 0.00176672 0.00164736 0.00154805 0.00146477 0.00139443 0.00133469 0.00128371 0.00124003 0.00120251 0.0011702 
34.3086 0.000607599 0.000657784 0.000715733 0.000783249 0.000862687 0.000957166 0.00107088 0.0012096 0.00138137 0.00159774 0.00187572 0.00224117 0.00273492 0.00342449 0.00442782 0.00596609 0.00849355 0.0130658 0.0226127 0.0478878 0.154912 1.35654 0.296163 0.0720264 0.0315994 0.0178737 0.0116284 0.0082681 0.00625264 0.00494829 0.00405543 0.00341737 0.00294566 0.00258726 0.00230877 0.00208831 0.00191104 0.00176661 0.00164759 0.0015486 0.00146558 0.00139548 0.00133595 0.00128516 0.00124166 0.00120429 0.00117213 
34.3888 0.000608284 0.000658398 0.000716258 0.000783664 0.000862965 0.000957271 0.00107077 0.00120921 0.00138063 0.00159655 0.00187393 0.00223858 0.00273124 0.00341927 0.00442035 0.00595517 0.00847701 0.0130394 0.0225665 0.047796 0.154738 1.3677 0.296133 0.0718982 0.0315354 0.0178372 0.0116054 0.00825261 0.00624176 0.00494046 0.00404971 0.00341319 0.00294264 0.00258514 0.00230737 0.00208749 0.0019107 0.00176667 0.001648 0.0015493 0.00146654 0.00139668 0.00133736 0.00128676 0.00124343 0.00120622 0.00117421 
34.4689 0.00060904 0.000659088 0.000716864 0.000784165 0.000863334 0.000957476 0.00107077 0.00120895 0.00138003 0.00159551 0.00187231 0.00223619 0.0027278 0.00341433 0.00441323 0.00594471 0.0084611 0.0130138 0.0225218 0.0477073 0.154571 1.37893 0.296112 0.0717742 0.0314735 0.0178019 0.0115832 0.00823773 0.00623137 0.00493302 0.00404433 0.00340931 0.00293988 0.00258326 0.00230618 0.00208687 0.00191055 0.00176691 0.00164858 0.00155018 0.00146768 0.00139804 0.00133893 0.00128851 0.00124535 0.0012083 0.00117644 
34.5491 0.000609869 0.000659855 0.000717553 0.000784754 0.000863798 0.000957783 0.00107088 0.0012088 0.00137956 0.00159461 0.00187086 0.00223399 0.00272458 0.00340967 0.00440646 0.0059347 0.00844583 0.0129892 0.0224786 0.0476217 0.154412 1.39024 0.2961 0.0716546 0.0314138 0.017768 0.0115619 0.00822349 0.00622148 0.00492599 0.0040393 0.00340572 0.00293739 0.00258161 0.00230522 0.00208645 0.00191059 0.00176734 0.00164934 0.00155122 0.00146898 0.00139957 0.00134065 0.00129042 0.00124743 0.00121054 0.00117881 
34.6293 0.000610774 0.000660702 0.000718326 0.000785433 0.000864359 0.000958193 0.0010711 0.00120878 0.00137922 0.00159387 0.00186959 0.002232 0.0027216 0.00340529 0.00440005 0.00592516 0.0084312 0.0129656 0.0224371 0.0475391 0.15426 1.40162 0.296098 0.0715394 0.0313562 0.0177353 0.0115415 0.00820989 0.00621208 0.00491936 0.0040346 0.00340244 0.00293517 0.00258022 0.00230448 0.00208625 0.00191083 0.00176796 0.00165028 0.00155245 0.00147045 0.00140126 0.00134254 0.00129249 0.00124967 0.00121293 0.00118135 
34.7094 0.000611756 0.00066163 0.000719185 0.000786204 0.000865018 0.00095871 0.00107143 0.00120888 0.00137902 0.00159328 0.00186848 0.00223021 0.00271885 0.00340121 0.00439399 0.0059161 0.00841722 0.0129429 0.0223971 0.0474597 0.154116 1.41309 0.296107 0.0714288 0.0313008 0.0177039 0.0115219 0.00819693 0.00620318 0.00491315 0.00403026 0.00339946 0.00293322 0.00257907 0.00230397 0.00208626 0.00191128 0.00176877 0.00165141 0.00155385 0.00147209 0.00140312 0.0013446 0.00129473 0.00125207 0.00121548 0.00118404 
34.7896 0.000612817 0.000662641 0.000720132 0.00078707 0.000865777 0.000959334 0.00107189 0.00120911 0.00137897 0.00159286 0.00186756 0.00222862 0.00271636 0.00339742 0.00438831 0.00590751 0.00840389 0.0129212 0.0223588 0.0473836 0.153979 1.42463 0.296126 0.0713228 0.0312477 0.0176739 0.0115032 0.00818463 0.0061948 0.00490736 0.00402628 0.00339679 0.00293155 0.00257817 0.00230369 0.00208649 0.00191193 0.00176978 0.00165273 0.00155544 0.00147392 0.00140516 0.00134683 0.00129714 0.00125464 0.0012182 0.0011869 
34.8697 0.000613958 0.000663739 0.000721171 0.000788031 0.00086664 0.00096007 0.00107246 0.00120948 0.00137906 0.00159259 0.00186683 0.00222725 0.00271411 0.00339393 0.004383 0.00589941 0.00839124 0.0129005 0.0223222 0.0473107 0.153851 1.43625 0.296157 0.0712214 0.0311968 0.0176451 0.0114854 0.00817299 0.00618694 0.00490199 0.00402266 0.00339444 0.00293016 0.00257754 0.00230365 0.00208695 0.00191279 0.00177099 0.00165424 0.00155721 0.00147593 0.00140738 0.00134924 0.00129972 0.00125738 0.00122109 0.00118993 
34.9499 0.000615184 0.000664924 0.000722302 0.000789092 0.000867609 0.00096092 0.00107315 0.00120997 0.0013793 0.00159249 0.00186627 0.00222609 0.00271211 0.00339074 0.00437807 0.0058918 0.00837926 0.0128807 0.0222872 0.047241 0.153732 1.44795 0.296199 0.0711248 0.0311482 0.0176178 0.0114686 0.00816203 0.00617961 0.00489706 0.0040194 0.00339242 0.00292906 0.00257716 0.00230386 0.00208763 0.00191388 0.00177241 0.00165596 0.00155918 0.00147813 0.00140978 0.00135183 0.00130248 0.0012603 0.00122415 0.00119313 
35.0301 0.000616494 0.000666199 0.000723529 0.000790254 0.000868686 0.000961886 0.00107398 0.00121061 0.00137969 0.00159256 0.00186591 0.00222515 0.00271036 0.00338786 0.00437352 0.00588469 0.00836796 0.0128621 0.0222538 0.0471748 0.153621 1.45974 0.296254 0.071033 0.0311019 0.0175918 0.0114527 0.00815175 0.00617281 0.00489257 0.00401652 0.00339072 0.00292826 0.00257706 0.00230432 0.00208855 0.00191518 0.00177405 0.00165788 0.00156135 0.00148052 0.00141237 0.00135461 0.00130542 0.00126339 0.0012274 0.00119651 
35.1102 0.000617893 0.000667567 0.000724854 0.00079152 0.000869874 0.000962971 0.00107493 0.00121138 0.00138023 0.0015928 0.00186575 0.00222443 0.00270888 0.0033853 0.00436937 0.00587808 0.00835737 0.0128444 0.0222223 0.0471119 0.153519 1.47161 0.296321 0.0709461 0.031058 0.0175672 0.0114377 0.00814216 0.00616655 0.00488853 0.00401403 0.00338935 0.00292776 0.00257723 0.00230503 0.0020897 0.00191671 0.0017759 0.00166 0.00156372 0.00148311 0.00141516 0.00135757 0.00130855 0.00126668 0.00123083 0.00120008 
