K 21F 21.1F 21.2F 21.3F 21.4F 21.5F 21.6F 21.7F 21.8F 21.9F 22F 22.1F 22.2F 22.3F 22.4F 22.5F 22.6F 22.7F 22.8F 22.9F 
27.5752 0.00827446 0.00981181 0.0118137 0.0144843 0.0181512 0.0233664 0.0311133 0.0432721 0.0637554 0.101581 0.179791 0.35608 0.644935 0.570676 0.29637 0.156898 0.0934135 0.0612721 0.0431599 0.032052 
27.6553 0.00823121 0.00976065 0.0117524 0.0144098 0.0180591 0.0232502 0.030964 0.0430762 0.0634969 0.101258 0.179548 0.357066 0.651077 0.575035 0.296716 0.156575 0.0930862 0.0610132 0.0429604 0.0318962 
27.7355 0.00818836 0.00970995 0.0116917 0.0143359 0.0179677 0.023135 0.0308156 0.0428815 0.0632394 0.100935 0.1793 0.358036 0.65727 0.579408 0.297049 0.15625 0.0927593 0.0607555 0.0427621 0.0317416 
27.8156 0.00814592 0.00965971 0.0116315 0.0142626 0.0178771 0.0230207 0.0306684 0.042688 0.0629829 0.100612 0.179046 0.35899 0.663514 0.583795 0.297368 0.15592 0.0924328 0.060499 0.0425651 0.0315881 
27.8958 0.00810386 0.00960994 0.0115718 0.01419 0.0177872 0.0229073 0.0305222 0.0424957 0.0627276 0.100289 0.178787 0.359928 0.669808 0.588196 0.297672 0.155588 0.0921068 0.0602438 0.0423694 0.0314357 
27.976 0.00806221 0.00956063 0.0115127 0.0141181 0.0176981 0.0227948 0.0303771 0.0423046 0.0624733 0.0999661 0.178523 0.360849 0.676153 0.59261 0.297963 0.155253 0.0917813 0.0599899 0.0421749 0.0312846 
28.0561 0.00802095 0.00951179 0.0114541 0.0140467 0.0176098 0.0226832 0.0302331 0.0421147 0.0622201 0.099643 0.178254 0.361754 0.682549 0.597037 0.298241 0.154915 0.0914565 0.0597373 0.0419819 0.0311346 
28.1363 0.00798009 0.00946339 0.011396 0.013976 0.0175222 0.0225726 0.0300902 0.0419261 0.0619681 0.0993201 0.177981 0.362643 0.688997 0.601477 0.298505 0.154575 0.0911323 0.059486 0.0417901 0.0309857 
28.2164 0.00793961 0.00941546 0.0113385 0.013906 0.0174354 0.0224628 0.0299483 0.0417386 0.0617173 0.0989973 0.177703 0.363516 0.695496 0.605929 0.298755 0.154232 0.0908089 0.0592361 0.0415996 0.030838 
28.2966 0.00789953 0.00936798 0.0112815 0.0138366 0.0173493 0.022354 0.0298076 0.0415525 0.0614677 0.0986748 0.17742 0.364373 0.702047 0.610393 0.298992 0.153886 0.0904863 0.0589876 0.0414105 0.0306915 
28.3768 0.00785984 0.00932096 0.0112251 0.0137678 0.017264 0.0222461 0.0296679 0.0413676 0.0612194 0.0983526 0.177133 0.365214 0.708651 0.614869 0.299217 0.153538 0.0901645 0.0587405 0.0412228 0.0305462 
28.4569 0.00782054 0.00927439 0.0111692 0.0136996 0.0171795 0.0221391 0.0295294 0.041184 0.0609724 0.0980309 0.176843 0.366038 0.715306 0.619357 0.299428 0.153189 0.0898437 0.0584948 0.0410364 0.030402 
28.5371 0.00778162 0.00922827 0.0111138 0.0136321 0.0170957 0.022033 0.0293919 0.0410016 0.0607266 0.0977096 0.176548 0.366847 0.722014 0.623856 0.299627 0.152837 0.0895238 0.0582506 0.0408514 0.030259 
28.6172 0.0077431 0.0091826 0.011059 0.0135652 0.0170127 0.0219278 0.0292556 0.0408206 0.0604822 0.0973889 0.176249 0.36764 0.728775 0.628366 0.299813 0.152483 0.089205 0.0580078 0.0406678 0.0301172 
28.6974 0.00770495 0.00913738 0.0110046 0.013499 0.0169304 0.0218235 0.0291204 0.0406409 0.0602392 0.0970688 0.175947 0.368416 0.735588 0.632886 0.299987 0.152128 0.0888872 0.0577666 0.0404855 0.0299766 
28.7776 0.00766719 0.00909261 0.0109508 0.0134334 0.0168489 0.0217202 0.0289862 0.0404625 0.0599975 0.0967494 0.175642 0.369177 0.742455 0.637417 0.300149 0.151771 0.0885706 0.0575269 0.0403047 0.0298372 
28.8577 0.00762982 0.00904829 0.0108976 0.0133684 0.0167682 0.0216178 0.0288532 0.0402854 0.0597572 0.0964308 0.175333 0.369923 0.749375 0.641957 0.300299 0.151413 0.0882551 0.0572887 0.0401252 0.029699 
28.9379 0.00759282 0.00900441 0.0108448 0.013304 0.0166882 0.0215163 0.0287214 0.0401096 0.0595184 0.0961129 0.175021 0.370653 0.756349 0.646508 0.300437 0.151053 0.087941 0.0570521 0.0399472 0.0295619 
29.018 0.00755621 0.00896097 0.0107926 0.0132402 0.0166089 0.0214157 0.0285906 0.0399352 0.0592811 0.095796 0.174706 0.371367 0.763376 0.651067 0.300563 0.150692 0.0876281 0.0568171 0.0397706 0.029426 
29.0982 0.00751998 0.00891798 0.0107409 0.0131771 0.0165305 0.0213161 0.028461 0.0397622 0.0590452 0.09548 0.174388 0.372066 0.770458 0.655636 0.300679 0.150331 0.0873165 0.0565836 0.0395954 0.0292914 
29.1784 0.00748412 0.00887543 0.0106898 0.0131146 0.0164527 0.0212173 0.0283325 0.0395905 0.0588108 0.095165 0.174068 0.372749 0.777594 0.660213 0.300782 0.149968 0.0870064 0.0563518 0.0394216 0.0291579 
29.2585 0.00744864 0.00883333 0.0106391 0.0130528 0.0163758 0.0211195 0.0282051 0.0394202 0.058578 0.0948511 0.173745 0.373418 0.784784 0.664798 0.300875 0.149604 0.0866977 0.0561216 0.0392493 0.0290256 
29.3387 0.00741354 0.00879166 0.010589 0.0129915 0.0162995 0.0210226 0.0280789 0.0392512 0.0583467 0.0945384 0.17342 0.374071 0.792028 0.669392 0.300958 0.14924 0.0863905 0.0558931 0.0390784 0.0288946 
29.4188 0.00737882 0.00875043 0.0105394 0.0129309 0.0162241 0.0209267 0.0279538 0.0390837 0.058117 0.0942268 0.173093 0.37471 0.799328 0.673993 0.30103 0.148875 0.0860848 0.0556663 0.038909 0.0287647 
29.499 0.00734447 0.00870965 0.0104903 0.0128709 0.0161494 0.0208316 0.0278298 0.0389176 0.0578889 0.0939165 0.172764 0.375334 0.806682 0.678602 0.301091 0.14851 0.0857808 0.0554412 0.038741 0.0286361 
29.5792 0.00731049 0.0086693 0.0104417 0.0128115 0.0160754 0.0207375 0.027707 0.0387528 0.0576625 0.0936075 0.172433 0.375943 0.814092 0.683218 0.301142 0.148145 0.0854783 0.0552178 0.0385745 0.0285086 
29.6593 0.00727689 0.00862938 0.0103937 0.0127527 0.0160022 0.0206443 0.0275854 0.0385895 0.0574377 0.0932999 0.1721 0.376538 0.821557 0.687841 0.301184 0.147779 0.0851776 0.0549961 0.0384095 0.0283824 
29.7395 0.00724366 0.0085899 0.0103461 0.0126946 0.0159297 0.020552 0.0274648 0.0384276 0.0572145 0.0929938 0.171765 0.377119 0.829078 0.692471 0.301216 0.147414 0.0848786 0.0547761 0.038246 0.0282574 
29.8196 0.00721081 0.00855086 0.0102991 0.012637 0.015858 0.0204607 0.0273455 0.0382671 0.056993 0.0926891 0.17143 0.377685 0.836654 0.697107 0.301239 0.147048 0.0845814 0.054558 0.0380839 0.0281336 
29.8998 0.00717832 0.00851225 0.0102526 0.0125801 0.0157871 0.0203703 0.0272273 0.0381081 0.0567733 0.092386 0.171092 0.378238 0.844287 0.701748 0.301252 0.146683 0.084286 0.0543416 0.0379233 0.028011 
29.98 0.0071462 0.00847407 0.0102066 0.0125238 0.0157169 0.0202808 0.0271102 0.0379505 0.0565552 0.0920844 0.170754 0.378778 0.851975 0.706396 0.301257 0.146318 0.0839924 0.054127 0.0377643 0.0278896 
30.0601 0.00711446 0.00843633 0.0101611 0.0124681 0.0156474 0.0201922 0.0269943 0.0377944 0.0563389 0.0917846 0.170415 0.379304 0.85972 0.711048 0.301253 0.145954 0.0837008 0.0539142 0.0376067 0.0277695 
30.1403 0.00708308 0.00839902 0.0101161 0.0124131 0.0155787 0.0201046 0.0268796 0.0376397 0.0561244 0.0914864 0.170076 0.379816 0.867522 0.715706 0.301241 0.14559 0.0834111 0.0537033 0.0374506 0.0276505 
30.2204 0.00705207 0.00836214 0.0100717 0.0123586 0.0155107 0.0200179 0.026766 0.0374865 0.0559117 0.0911901 0.169735 0.380316 0.87538 0.720369 0.30122 0.145226 0.0831235 0.0534942 0.0372961 0.0275328 
30.3006 0.00702143 0.0083257 0.0100277 0.0123048 0.0154435 0.0199321 0.0266536 0.0373347 0.0557008 0.0908955 0.169394 0.380803 0.883295 0.725036 0.301192 0.144864 0.0828378 0.053287 0.0371431 0.0274164 
30.3808 0.00699116 0.00828968 0.00998431 0.0122515 0.0153771 0.0198472 0.0265424 0.0371845 0.0554917 0.0906028 0.169053 0.381277 0.891267 0.729708 0.301156 0.144502 0.0825543 0.0530816 0.0369916 0.0273011 
30.4609 0.00696126 0.00825409 0.00994138 0.0121989 0.0153114 0.0197633 0.0264323 0.0370357 0.0552844 0.0903121 0.168711 0.381739 0.899297 0.734384 0.301113 0.144142 0.0822728 0.0528782 0.0368417 0.0271871 
30.5411 0.00693172 0.00821894 0.00989896 0.0121469 0.0152464 0.0196803 0.0263235 0.0368884 0.0550791 0.0900233 0.16837 0.382189 0.907384 0.739064 0.301062 0.143783 0.0819935 0.0526766 0.0366932 0.0270743 
30.6212 0.00690255 0.00818421 0.00985705 0.0120955 0.0151822 0.0195983 0.0262158 0.0367427 0.0548756 0.0897366 0.168028 0.382627 0.915529 0.743747 0.301005 0.143424 0.0817164 0.052477 0.0365464 0.0269628 
30.7014 0.00687374 0.00814991 0.00981566 0.0120448 0.0151187 0.0195171 0.0261093 0.0365984 0.054674 0.0894519 0.167687 0.383054 0.923731 0.748434 0.300941 0.143068 0.0814416 0.0522793 0.0364011 0.0268525 
30.7816 0.0068453 0.00811604 0.00977477 0.0119946 0.015056 0.0194369 0.0260039 0.0364557 0.0544743 0.0891694 0.167346 0.38347 0.931992 0.753124 0.300871 0.142712 0.081169 0.0520836 0.0362573 0.0267434 
30.8617 0.00681723 0.0080826 0.00973439 0.0119451 0.0149941 0.0193577 0.0258998 0.0363145 0.0542766 0.088889 0.167006 0.383874 0.940311 0.757816 0.300796 0.142359 0.0808988 0.0518898 0.0361152 0.0266356 
30.9419 0.00678953 0.00804959 0.00969452 0.0118961 0.0149329 0.0192794 0.0257968 0.0361748 0.0540808 0.0886109 0.166667 0.384268 0.948688 0.762512 0.300714 0.142007 0.0806309 0.0516981 0.0359745 0.026529 
31.022 0.00676218 0.00801701 0.00965516 0.0118478 0.0148724 0.019202 0.0256951 0.0360367 0.053887 0.0883351 0.166328 0.384651 0.957124 0.76721 0.300627 0.141656 0.0803654 0.0515083 0.0358355 0.0264237 
31.1022 0.00673521 0.00798486 0.00961631 0.0118001 0.0148127 0.0191256 0.0255945 0.0359001 0.0536952 0.0880616 0.16599 0.385025 0.965619 0.771911 0.300535 0.141308 0.0801023 0.0513206 0.0356981 0.0263197 
31.1824 0.0067086 0.00795314 0.00957797 0.011753 0.0147538 0.0190501 0.0254951 0.0357651 0.0535054 0.0877905 0.165654 0.385388 0.974172 0.776613 0.300438 0.140962 0.0798418 0.0511349 0.0355622 0.0262168 
31.2625 0.00668236 0.00792184 0.00954014 0.0117065 0.0146956 0.0189755 0.025397 0.0356316 0.0533177 0.0875218 0.165318 0.385742 0.982785 0.781318 0.300336 0.140618 0.0795837 0.0509512 0.035428 0.0261153 
31.3427 0.00665648 0.00789098 0.00950282 0.0116607 0.0146381 0.0189019 0.0253 0.0354997 0.053132 0.0872555 0.164984 0.386087 0.991458 0.786025 0.30023 0.140276 0.0793282 0.0507696 0.0352953 0.026015 
31.4228 0.00663098 0.00786054 0.00946601 0.0116154 0.0145814 0.0188293 0.0252043 0.0353694 0.0529483 0.0869918 0.164652 0.386423 1.00019 0.790734 0.30012 0.139936 0.0790752 0.0505901 0.0351643 0.025916 
31.503 0.00660583 0.00783054 0.00942971 0.0115708 0.0145255 0.0187575 0.0251098 0.0352407 0.0527668 0.0867307 0.164321 0.386751 1.00898 0.795444 0.300007 0.139599 0.0788249 0.0504127 0.0350349 0.0258182 
31.5832 0.00658106 0.00780096 0.00939392 0.0115268 0.0144704 0.0186868 0.0250165 0.0351135 0.0525873 0.0864722 0.163993 0.38707 1.01783 0.800156 0.29989 0.139265 0.0785773 0.0502373 0.0349071 0.0257218 
31.6633 0.00655665 0.00777182 0.00935865 0.0114834 0.014416 0.018617 0.0249244 0.034988 0.05241 0.0862164 0.163666 0.387381 1.02675 0.80487 0.29977 0.138933 0.0783323 0.0500641 0.034781 0.0256265 
31.7435 0.00653261 0.00774311 0.00932388 0.0114406 0.0143623 0.0185481 0.0248335 0.0348641 0.0522348 0.0859632 0.163341 0.387685 1.03572 0.809585 0.299647 0.138604 0.0780901 0.0498931 0.0346564 0.0255326 
31.8236 0.00650894 0.00771483 0.00928964 0.0113985 0.0143094 0.0184803 0.0247439 0.0347418 0.0520618 0.0857129 0.163018 0.387982 1.04475 0.814301 0.299522 0.138277 0.0778507 0.0497242 0.0345336 0.02544 
31.9038 0.00648564 0.00768699 0.0092559 0.011357 0.0142573 0.0184133 0.0246555 0.0346212 0.051891 0.0854653 0.162698 0.388272 1.05385 0.819019 0.299394 0.137954 0.0776141 0.0495575 0.0344124 0.0253486 
31.984 0.00646272 0.00765958 0.00922269 0.0113161 0.014206 0.0183474 0.0245684 0.0345022 0.0517224 0.0852206 0.162381 0.388556 1.063 0.823738 0.299265 0.137634 0.0773803 0.0493929 0.0342929 0.0252586 
32.0641 0.00644016 0.0076326 0.00918999 0.0112758 0.0141554 0.0182824 0.0244825 0.0343848 0.0515559 0.0849788 0.162066 0.388833 1.07222 0.828458 0.299134 0.137317 0.0771494 0.0492306 0.034175 0.0251698 
32.1443 0.00641797 0.00760606 0.00915781 0.0112361 0.0141056 0.0182184 0.0243979 0.0342691 0.0513918 0.08474 0.161754 0.389105 1.0815 0.83318 0.299002 0.137003 0.0769215 0.0490705 0.0340588 0.0250824 
32.2244 0.00639616 0.00757996 0.00912615 0.0111971 0.0140566 0.0181553 0.0243145 0.034155 0.0512299 0.0845042 0.161444 0.389372 1.09084 0.837903 0.298869 0.136693 0.0766965 0.0489127 0.0339443 0.0249963 
32.3046 0.00637472 0.0075543 0.00909501 0.0111587 0.0140083 0.0180932 0.0242324 0.0340427 0.0510702 0.0842714 0.161138 0.389633 1.10024 0.842627 0.298735 0.136386 0.0764746 0.048757 0.0338315 0.0249114 
32.3848 0.00635366 0.00752907 0.0090644 0.011121 0.0139608 0.0180321 0.0241515 0.033932 0.0509129 0.0840417 0.160835 0.389891 1.1097 0.847353 0.298601 0.136083 0.0762556 0.0486037 0.0337205 0.0248279 
32.4649 0.00633298 0.00750429 0.00903431 0.0110838 0.0139142 0.017972 0.0240719 0.033823 0.0507579 0.0838152 0.160536 0.390144 1.11923 0.852081 0.298467 0.135783 0.0760398 0.0484527 0.0336111 0.0247458 
32.5451 0.00631267 0.00747996 0.00900474 0.0110474 0.0138682 0.0179129 0.0239937 0.0337158 0.0506052 0.0835918 0.16024 0.390393 1.12882 0.85681 0.298333 0.135487 0.0758271 0.048304 0.0335035 0.0246649 
32.6253 0.00629274 0.00745607 0.00897571 0.0110115 0.0138231 0.0178548 0.0239167 0.0336102 0.0504549 0.0833717 0.159948 0.390639 1.13848 0.861542 0.2982 0.135196 0.0756176 0.0481576 0.0333976 0.0245854 
32.7054 0.0062732 0.00743262 0.00894721 0.0109763 0.0137788 0.0177977 0.023841 0.0335064 0.050307 0.0831549 0.159659 0.390882 1.14819 0.866275 0.298068 0.134908 0.0754112 0.0480135 0.0332935 0.0245073 
32.7856 0.00625404 0.00740962 0.00891924 0.0109417 0.0137353 0.0177416 0.0237666 0.0334043 0.0501615 0.0829415 0.159375 0.391123 1.15798 0.87101 0.297937 0.134624 0.0752081 0.0478718 0.0331911 0.0244305 
32.8657 0.00623526 0.00738708 0.00889181 0.0109078 0.0136925 0.0176865 0.0236935 0.033304 0.0500184 0.0827314 0.159094 0.391362 1.16782 0.875748 0.297808 0.134345 0.0750083 0.0477326 0.0330905 0.024355 
32.9459 0.00621687 0.00736499 0.00886491 0.0108746 0.0136506 0.0176324 0.0236217 0.0332055 0.0498777 0.0825248 0.158818 0.391599 1.17773 0.880489 0.297681 0.13407 0.0748119 0.0475957 0.0329917 0.0242809 
33.0261 0.00619887 0.00734335 0.00883856 0.010842 0.0136095 0.0175793 0.0235512 0.0331087 0.0497396 0.0823217 0.158546 0.391835 1.18771 0.885232 0.297556 0.133799 0.0746188 0.0474612 0.0328947 0.0242083 
33.1062 0.00618127 0.00732217 0.00881275 0.01081 0.0135692 0.0175273 0.0234821 0.0330138 0.0496039 0.0821221 0.158279 0.392071 1.19775 0.889979 0.297434 0.133533 0.0744291 0.0473293 0.0327995 0.024137 
33.1864 0.00616405 0.00730146 0.00878749 0.0107787 0.0135297 0.0174763 0.0234144 0.0329206 0.0494708 0.0819262 0.158016 0.392306 1.20786 0.894729 0.297314 0.133272 0.0742429 0.0471997 0.0327062 0.024067 
33.2665 0.00614723 0.0072812 0.00876278 0.0107481 0.013491 0.0174263 0.023348 0.0328293 0.0493402 0.0817339 0.157758 0.392541 1.21803 0.899483 0.297199 0.133015 0.0740602 0.0470727 0.0326146 0.0239985 
33.3467 0.00613082 0.00726142 0.00873863 0.0107181 0.0134532 0.0173774 0.0232829 0.0327398 0.0492122 0.0815453 0.157505 0.392778 1.22827 0.904241 0.297086 0.132764 0.073881 0.0469482 0.032525 0.0239314 
33.4269 0.0061148 0.0072421 0.00871503 0.0106889 0.0134162 0.0173295 0.0232192 0.0326521 0.0490868 0.0813605 0.157257 0.393015 1.23858 0.909004 0.296978 0.132517 0.0737055 0.0468263 0.0324372 0.0238658 
33.507 0.00609919 0.00722326 0.00869199 0.0106603 0.01338 0.0172827 0.0231569 0.0325664 0.048964 0.0811795 0.157014 0.393254 1.24895 0.913772 0.296875 0.132276 0.0735336 0.0467069 0.0323512 0.0238015 
33.5872 0.00608398 0.00720489 0.00866952 0.0106324 0.0133447 0.017237 0.023096 0.0324825 0.0488439 0.0810024 0.156777 0.393495 1.2594 0.918546 0.296776 0.132039 0.0733654 0.0465901 0.0322672 0.0237388 
33.6673 0.00606919 0.00718701 0.00864762 0.0106051 0.0133102 0.0171923 0.0230365 0.0324005 0.0487265 0.0808293 0.156546 0.393739 1.26991 0.923325 0.296682 0.131809 0.0732009 0.046476 0.0321851 0.0236774 
33.7475 0.00605481 0.0071696 0.0086263 0.0105786 0.0132766 0.0171487 0.0229785 0.0323204 0.0486118 0.0806601 0.15632 0.393986 1.28049 0.928111 0.296594 0.131583 0.0730402 0.0463645 0.0321049 0.0236176 
33.8277 0.00604085 0.00715269 0.00860555 0.0105528 0.0132438 0.0171062 0.0229218 0.0322423 0.0484999 0.0804951 0.1561 0.394237 1.29114 0.932904 0.296512 0.131363 0.0728834 0.0462557 0.0320267 0.0235592 
33.9078 0.00602731 0.00713627 0.00858539 0.0105276 0.0132119 0.0170649 0.0228666 0.0321662 0.0483907 0.0803341 0.155886 0.394492 1.30186 0.937705 0.296436 0.131149 0.0727305 0.0461496 0.0319505 0.0235023 
33.988 0.0060142 0.00712035 0.00856582 0.0105032 0.0131809 0.0170246 0.0228129 0.032092 0.0482844 0.0801774 0.155678 0.394752 1.31265 0.942515 0.296366 0.130941 0.0725815 0.0460462 0.0318762 0.0234469 
34.0681 0.00600151 0.00710492 0.00854684 0.0104795 0.0131508 0.0169855 0.0227606 0.0320198 0.0481809 0.0800249 0.155477 0.395017 1.32351 0.947333 0.296304 0.130739 0.0724366 0.0459456 0.0318039 0.0233931 
34.1483 0.00598926 0.00709001 0.00852847 0.0104566 0.0131216 0.0169474 0.0227098 0.0319496 0.0480802 0.0798767 0.155282 0.395288 1.33445 0.952161 0.296249 0.130543 0.0722957 0.0458478 0.0317337 0.0233408 
34.2285 0.00597745 0.00707561 0.0085107 0.0104343 0.0130933 0.0169106 0.0226605 0.0318815 0.0479825 0.0797329 0.155094 0.395566 1.34546 0.956999 0.296202 0.130353 0.072159 0.0457528 0.0316655 0.02329 
34.3086 0.00596609 0.00706172 0.00849355 0.0104128 0.0130658 0.0168749 0.0226127 0.0318155 0.0478878 0.0795936 0.154912 0.39585 1.35654 0.961849 0.296163 0.130169 0.0720264 0.0456607 0.0315994 0.0232408 
34.3888 0.00595517 0.00704836 0.00847701 0.0103921 0.0130394 0.0168403 0.0225665 0.0317515 0.047796 0.0794589 0.154738 0.396142 1.3677 0.966711 0.296133 0.129992 0.0718982 0.0455715 0.0315354 0.0231932 
34.4689 0.00594471 0.00703553 0.0084611 0.0103721 0.0130138 0.016807 0.0225218 0.0316896 0.0477073 0.0793287 0.154571 0.396442 1.37893 0.971585 0.296112 0.129822 0.0717742 0.0454852 0.0314735 0.0231472 
34.5491 0.0059347 0.00702323 0.00844583 0.0103529 0.0129892 0.0167748 0.0224786 0.0316299 0.0476217 0.0792033 0.154412 0.396751 1.39024 0.976474 0.2961 0.129659 0.0716546 0.045402 0.0314138 0.0231028 
34.6293 0.00592516 0.00701148 0.0084312 0.0103344 0.0129656 0.0167439 0.0224371 0.0315724 0.0475391 0.0790826 0.15426 0.397069 1.40162 0.981377 0.296098 0.129502 0.0715394 0.0453217 0.0313562 0.0230601 
34.7094 0.0059161 0.00700027 0.00841722 0.0103168 0.0129429 0.0167142 0.0223971 0.031517 0.0474597 0.0789667 0.154116 0.397398 1.41309 0.986297 0.296107 0.129353 0.0714288 0.0452445 0.0313008 0.023019 
34.7896 0.00590751 0.00698963 0.00840389 0.0102999 0.0129212 0.0166857 0.0223588 0.0314639 0.0473836 0.0788558 0.153979 0.397737 1.42463 0.991233 0.296126 0.12921 0.0713228 0.0451704 0.0312477 0.0229796 
34.8697 0.00589941 0.00697954 0.00839124 0.0102838 0.0129005 0.0166585 0.0223222 0.031413 0.0473107 0.0787499 0.153851 0.398087 1.43625 0.996187 0.296157 0.129075 0.0712214 0.0450995 0.0311968 0.0229419 
34.9499 0.0058918 0.00697003 0.00837926 0.0102686 0.0128807 0.0166325 0.0222872 0.0313644 0.047241 0.0786491 0.153732 0.398449 1.44795 1.00116 0.296199 0.128948 0.0711248 0.0450317 0.0311482 0.022906 
35.0301 0.00588469 0.0069611 0.00836796 0.0102541 0.0128621 0.0166078 0.0222538 0.0313181 0.0471748 0.0785535 0.153621 0.398824 1.45974 1.00615 0.296254 0.128829 0.071033 0.0449672 0.0311019 0.0228717 
35.1102 0.00587808 0.00695276 0.00835737 0.0102405 0.0128444 0.0165845 0.0222223 0.0312742 0.0471119 0.0784631 0.153519 0.399212 1.47161 1.01117 0.296321 0.128717 0.0709461 0.044906 0.031058 0.0228393 
35.1904 0.00587199 0.00694502 0.00834748 0.0102278 0.0128278 0.0165625 0.0221924 0.0312326 0.0470525 0.0783782 0.153426 0.399614 1.48356 1.01621 0.296402 0.128613 0.0708642 0.0448481 0.0310165 0.0228087 
35.2705 0.00586643 0.00693788 0.0083383 0.0102159 0.0128122 0.0165418 0.0221643 0.0311935 0.0469966 0.0782987 0.153342 0.40003 1.4956 1.02127 0.296496 0.128518 0.0707874 0.0447936 0.0309774 0.0227799 
35.3507 0.0058614 0.00693137 0.00832986 0.0102049 0.0127978 0.0165225 0.022138 0.0311568 0.0469443 0.0782249 0.153267 0.400463 1.50772 1.02636 0.296604 0.128431 0.0707158 0.0447426 0.0309407 0.0227529 
35.4309 0.00585691 0.00692548 0.00832216 0.0101948 0.0127844 0.0165045 0.0221135 0.0311226 0.0468956 0.0781567 0.153203 0.400911 1.51994 1.03147 0.296727 0.128353 0.0706494 0.044695 0.0309066 0.0227278 
35.511 0.00585297 0.00692023 0.00831521 0.0101856 0.0127721 0.016488 0.0220909 0.031091 0.0468506 0.0780944 0.153148 0.401376 1.53224 1.03662 0.296866 0.128283 0.0705884 0.044651 0.030875 0.0227047 
35.5912 0.0058496 0.00691564 0.00830903 0.0101773 0.012761 0.0164729 0.0220702 0.031062 0.0468094 0.0780379 0.153104 0.40186 1.54464 1.04179 0.29702 0.128223 0.0705329 0.0446107 0.030846 0.0226835 
35.6713 0.0058468 0.00691171 0.00830364 0.01017 0.012751 0.0164593 0.0220514 0.0310355 0.046772 0.0779875 0.15307 0.402361 1.55713 1.047 0.29719 0.128171 0.0704829 0.044574 0.0308196 0.0226643 
35.7515 0.00584458 0.00690846 0.00829904 0.0101636 0.0127423 0.0164472 0.0220345 0.0310118 0.0467385 0.0779433 0.153047 0.402883 1.56971 1.05224 0.297378 0.12813 0.0704386 0.0445411 0.0307959 0.0226471 
35.8317 0.00584296 0.00690589 0.00829525 0.0101582 0.0127347 0.0164366 0.0220196 0.0309908 0.046709 0.0779053 0.153034 0.403424 1.58239 1.05752 0.297583 0.128098 0.0704001 0.0445121 0.030775 0.0226319 
35.9118 0.00584195 0.00690403 0.00829229 0.0101538 0.0127283 0.0164275 0.0220067 0.0309725 0.0466835 0.0778738 0.153034 0.403987 1.59517 1.06283 0.297806 0.128075 0.0703676 0.0444869 0.0307568 0.0226188 
35.992 0.00584157 0.0069029 0.00829018 0.0101504 0.0127232 0.01642 0.0219959 0.0309571 0.0466622 0.0778488 0.153044 0.404571 1.60805 1.06818 0.298049 0.128063 0.070341 0.0444657 0.0307414 0.0226079 
36.0721 0.00584182 0.00690249 0.00828893 0.010148 0.0127193 0.0164141 0.0219872 0.0309446 0.046645 0.0778306 0.153067 0.405179 1.62103 1.07358 0.29831 0.128061 0.0703207 0.0444486 0.0307289 0.0225992 
36.1523 0.00584272 0.00690284 0.00828856 0.0101467 0.0127167 0.0164098 0.0219806 0.030935 0.0466322 0.0778192 0.153102 0.405811 1.63411 1.07902 0.298592 0.12807 0.0703066 0.0444356 0.0307194 0.0225926 
36.2325 0.00584429 0.00690396 0.0082891 0.0101465 0.0127155 0.0164072 0.0219763 0.0309284 0.0466238 0.0778148 0.153149 0.406467 1.6473 1.0845 0.298895 0.12809 0.0702989 0.0444269 0.0307129 0.0225883 
36.3126 0.00584654 0.00690587 0.00829055 0.0101474 0.0127156 0.0164064 0.0219741 0.0309249 0.0466199 0.0778175 0.15321 0.40715 1.6606 1.09003 0.299219 0.128121 0.0702979 0.0444225 0.0307095 0.0225864 
36.3928 0.00584949 0.00690858 0.00829296 0.0101494 0.0127171 0.0164072 0.0219743 0.0309246 0.0466205 0.0778276 0.153283 0.407859 1.67401 1.09562 0.299566 0.128163 0.0703035 0.0444225 0.0307091 0.0225868 
36.4729 0.00585317 0.00691212 0.00829633 0.0101525 0.01272 0.0164099 0.0219767 0.0309274 0.0466259 0.0778452 0.15337 0.408597 1.68754 1.10125 0.299935 0.128218 0.0703161 0.044427 0.030712 0.0225896 
36.5531 0.00585758 0.00691651 0.00830069 0.0101569 0.0127244 0.0164143 0.0219816 0.0309335 0.046636 0.0778705 0.153471 0.409363 1.70118 1.10694 0.300329 0.128284 0.0703357 0.0444361 0.0307182 0.0225949 
36.6333 0.00586274 0.00692177 0.00830608 0.0101625 0.0127302 0.0164207 0.0219889 0.030943 0.0466511 0.0779037 0.153587 0.41016 1.71494 1.1127 0.300747 0.128362 0.0703625 0.04445 0.0307277 0.0226027 
36.7134 0.00586869 0.00692793 0.00831251 0.0101693 0.0127376 0.0164289 0.0219987 0.0309559 0.0466712 0.0779449 0.153717 0.410989 1.72882 1.11851 0.30119 0.128454 0.0703967 0.0444686 0.0307407 0.0226131 
36.7936 0.00587544 0.006935 0.00832001 0.0101773 0.0127465 0.0164391 0.0220111 0.0309723 0.0466965 0.0779945 0.153862 0.41185 1.74282 1.12438 0.30166 0.128558 0.0704385 0.0444923 0.0307572 0.0226262 
36.8737 0.00588301 0.00694302 0.00832861 0.0101867 0.012757 0.0164514 0.0220261 0.0309923 0.046727 0.0780525 0.154023 0.412745 1.75696 1.13033 0.302157 0.128676 0.0704881 0.044521 0.0307773 0.022642 
